Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Husain Abdullah,KC,@ HOU,W  27-20,0.0,0.0,0,6,1,0,0
Ameer Abdullah,DET,@,L  28-33,0.0,0.0,0,0,0,0,0
Kenneth Acker,SF,vs MIN,W  20-3,0.0,0.0,0,3,1,0,0
Mike Adams,IND,@ BUF,L  14-27,0.0,0.0,0,3,1,0,0
Phillip Adams,ATL,vs PHI,W  26-24,0.0,0.0,0,3,0,0,0
Jahleel Addae,,vs DET,W  33-28,0.0,0.0,0,4,0,0,0
Walt Aikens,MIA,@ WAS,W  17-10,0.0,0.0,0,2,0,0,0
Seyi Ajirotutu,PHI,@ ATL,L  24-26,0.0,0.0,0,0,0,0,0
D.J. Alexander,KC,@ HOU,W  27-20,0.0,0.0,0,0,0,0,0
Maurice Alexander,,vs SEA,W  34-31,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,vs TEN,L  14-42,0.0,0.0,0,3,2,0,0
Robert Alford,ATL,vs PHI,W  26-24,0.0,0.0,0,0,1,0,0
Jared Allen,CHI,vs GB,L  23-31,0.0,0.0,0,3,0,0,0
Ricardo Allen,ATL,vs PHI,W  26-24,0.0,0.0,0,5,2,0,0
Beau Allen,PHI,@ ATL,L  24-26,0.0,0.0,0,1,0,0,0
Cortez Allen,PIT,@ NE,L  21-28,0.0,0.0,0,3,3,0,0
Nate Allen,OAK,vs CIN,L  13-33,0.0,0.0,0,0,1,0,0
Kiko Alonso,PHI,@ ATL,L  24-26,0.0,0.0,0,4,2,0,0
Tyson Alualu,,vs CAR,L  9-20,0.0,0.0,0,2,0,0,0
David Amerson,WAS,vs MIA,L  10-17,0.0,0.0,0,2,0,0,0
Adrian Amos,CHI,vs GB,L  23-31,0.0,0.0,0,5,0,0,0
Prince Amukamara,NYG,@ DAL,L  26-27,0.0,0.0,0,6,2,0,0
Henry Anderson,IND,@ BUF,L  14-27,0.0,0.0,0,8,1,0,0
Bryan Anger,,vs CAR,L  9-20,0.0,0.0,0,0,0,0,0
Stephone Anthony,NO,@ ARI,L  19-31,0.0,0.0,0,3,1,0,0
Ray-Ray Armstrong,OAK,vs CIN,L  13-33,0.0,0.0,0,2,1,0,0
Kyle Arrington,BAL,@ DEN,L  13-19,0.0,0.0,1,4,0,0,0
Larry Asante,OAK,vs CIN,L  13-33,0.0,0.0,0,7,1,0,0
Tavon Austin,,vs SEA,W  34-31,0.0,0.0,0,0,0,0,0
Cliff Avril,SEA,@,L  31-34,0.0,0.0,3,2,0,0,0
Robert Ayers,NYG,@ DAL,L  26-27,0.0,0.0,1,2,1,1,0
Akeem Ayers,,vs SEA,W  34-31,0.0,0.0,0,2,0,0,0
Jonathan Babineaux,ATL,vs PHI,W  26-24,0.0,0.0,1,1,2,0,0
Dion Bailey,SEA,@,L  31-34,0.0,0.0,0,3,1,0,0
Alan Ball,CHI,vs GB,L  23-31,0.0,0.0,0,3,0,0,0
Neiron Ball,OAK,vs CIN,L  13-33,0.0,0.0,0,0,0,0,0
Johnthan Banks,TB,vs TEN,L  14-42,0.0,0.0,0,2,0,0,0
T.J. Barnes,NYJ,vs CLE,W  31-10,0.0,0.0,0,1,1,0,0
Anthony Barr,MIN,@ SF,L  3-20,0.0,0.0,0,10,2,0,0
Shaquil Barrett,DEN,vs BAL,W  19-13,0.0,0.0,0,0,1,0,0
