Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Jeremiah Attaochu,,vs MIA,W  30-14,0.5,5.5,1,4,3,0,0
Connor Barwin,PHI,vs ARI,L  17-40,0.5,3.5,1,1,1,0,0
Angelo Blackson,TEN,@ NE,L  16-33,0.5,3.5,1,0,1,0,0
Sharrif Floyd,MIN,vs CHI,W  38-17,0.5,4.0,1,1,2,0,0
Howard Jones,TB,@,L  23-31,0.5,6.0,1,0,1,0,0
Christian Kirksey,CLE,@ SEA,L  13-30,0.5,0.0,1,1,3,0,0
Karl Klug,TEN,@ NE,L  16-33,0.5,3.5,1,2,3,0,0
Gerald McCoy,TB,@,L  23-31,0.5,6.0,1,0,1,0,0
Mike Neal,GB,@ OAK,W  30-20,0.5,3.0,2,3,1,0,0
Sheldon Richardson,NYJ,@ DAL,W  19-16,0.5,0.0,2,1,2,0,0
Marcus Smith,PHI,vs ARI,L  17-40,0.5,3.5,1,2,1,0,0
Ndamukong Suh,MIA,@,L  14-30,0.5,4.5,3,4,0,0,0
Olivier Vernon,MIA,@,L  14-30,0.5,4.5,3,6,5,0,0
Leonard Williams,NYJ,@ DAL,W  19-16,0.5,0.0,2,3,1,0,0
Derek Wolfe,DEN,@ PIT,L  27-34,0.5,4.5,1,1,2,0,0
Uani 'Unga,NYG,vs CAR,L  35-38,0.0,0.0,0,3,2,0,0
Isa Abdul-Quddus,DET,@ NO,W  35-27,0.0,0.0,0,4,3,0,0
Sam Acho,CHI,@ MIN,L  17-38,0.0,0.0,0,0,1,0,0
Kenneth Acker,SF,vs CIN,L  14-24,0.0,0.0,0,2,0,0,0
Mike Adams,IND,vs HOU,L  10-16,0.0,0.0,0,5,5,1,1
Phillip Adams,ATL,@ JAX,W  23-17,0.0,0.0,0,5,0,0,0
Jahleel Addae,,vs MIA,W  30-14,0.0,0.0,0,3,0,0,0
Mario Addison,CAR,@ NYG,W  38-35,0.0,0.0,0,0,0,0,0
Seyi Ajirotutu,PHI,vs ARI,L  17-40,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,OAK,vs GB,L  20-30,0.0,0.0,0,1,0,0,0
Maurice Alexander,,vs TB,W  31-23,0.0,0.0,1,6,1,0,0
D.J. Alexander,KC,@ BAL,W  34-14,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ JAX,W  23-17,0.0,0.0,0,1,0,0,0
Jared Allen,CAR,@ NYG,W  38-35,0.0,0.0,1,1,1,0,0
Ricardo Allen,ATL,@ JAX,W  23-17,0.0,0.0,0,4,1,0,0
Will Allen,PIT,vs DEN,W  34-27,0.0,0.0,0,5,1,1,0
Kiko Alonso,PHI,vs ARI,L  17-40,0.0,0.0,0,1,0,0,0
Tyson Alualu,JAX,vs ATL,L  17-23,0.0,0.0,2,0,0,0,0
David Amerson,OAK,vs GB,L  20-30,0.0,0.0,0,6,0,0,0
Adrian Amos,CHI,@ MIN,L  17-38,0.0,0.0,0,3,0,0,0
Prince Amukamara,NYG,vs CAR,L  35-38,0.0,0.0,0,7,0,0,0
James Anderson,NO,vs DET,L  27-35,0.0,0.0,0,1,0,0,0
Jonathan Anderson,CHI,@ MIN,L  17-38,0.0,0.0,1,2,0,0,0
Ezekiel Ansah,DET,@ NO,W  35-27,0.0,0.0,1,1,1,0,0
Stephone Anthony,NO,vs DET,L  27-35,0.0,0.0,0,3,3,1,0
