Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Brandon Williams,BAL,@ CLE,L  9-12,1.0,8.0,1,5,1,0,0
Xavier Williams,KC,vs JAX,W  30-14,1.0,5.0,1,2,1,0,0
Jon Bostic,PIT,vs ATL,W  41-17,0.5,2.5,1,3,2,0,0
Patrick Chung,NE,vs IND,W  38-24,0.5,5.0,1,3,8,0,0
Jadeveon Clowney,HOU,vs DAL,W  19-16,0.5,2.5,2,2,1,0,0
Trevon Coley,CLE,vs BAL,W  12-9,0.5,2.0,1,1,3,0,1
Trey Flowers,NE,vs IND,W  38-24,0.5,5.0,1,1,3,0,0
Myles Garrett,CLE,vs BAL,W  12-9,0.5,2.0,2,1,1,0,0
Jordan Jenkins,NYJ,vs DEN,W  34-16,0.5,5.5,1,0,1,0,0
Marcus Maye,NYJ,vs DEN,W  34-16,0.5,3.0,0,6,2,1,0
Benardrick McKinney,HOU,vs DAL,W  19-16,0.5,2.5,1,7,1,0,0
Domata Peko,DEN,@ NYJ,L  16-34,0.5,4.5,1,2,1,0,0
Za'Darius Smith,BAL,@ CLE,L  9-12,0.5,2.5,4,2,4,0,0
Derek Wolfe,DEN,@ NYJ,L  16-34,0.5,4.5,1,2,1,0,0
Kenny Young,BAL,@ CLE,L  9-12,0.5,2.5,1,1,1,0,0
Mike Adams,CAR,vs NYG,W  33-31,0.0,0.0,0,5,1,0,0
Jamal Adams,NYJ,vs DEN,W  34-16,0.0,0.0,0,5,1,0,0
Matthew Adams,IND,@ NE,L  24-38,0.0,0.0,0,0,2,0,0
Jahleel Addae,LAC,vs OAK,W  26-10,0.0,0.0,0,4,0,0,1
Mario Addison,CAR,vs NYG,W  33-31,0.0,0.0,0,0,2,0,0
Jamal Agnew,DET,vs GB,W  31-23,0.0,0.0,0,1,0,0,0
Jay Ajayi,PHI,vs MIN,L  21-23,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,vs TEN,W  13-12,0.0,0.0,0,3,1,0,0
Maurice Alexander,SEA,vs LA,L  31-33,0.0,0.0,0,0,0,0,0
Mackensie Alexander,MIN,@ PHI,W  23-21,0.0,0.0,1,1,0,0,0
Robert Alford,ATL,@ PIT,L  17-41,0.0,0.0,0,2,1,0,0
Brian Allen,PIT,vs ATL,W  41-17,0.0,0.0,0,0,0,0,0
Jonathan Allen,WAS,@ NO,L  19-43,0.0,0.0,0,0,5,0,0
Kiko Alonso,MIA,@ CIN,L  17-27,0.0,0.0,0,4,0,0,0
Henry Anderson,NYJ,vs DEN,W  34-16,0.0,0.0,0,0,1,0,0
Ryan Anderson,WAS,@ NO,L  19-43,0.0,0.0,0,1,1,0,0
Stephone Anthony,MIA,@ CIN,L  17-27,0.0,0.0,0,0,1,0,0
Alex Anzalone,NO,vs WAS,W  43-19,0.0,0.0,0,1,0,0,0
Eli Apple,NYG,@ CAR,L  31-33,0.0,0.0,0,5,0,1,0
Arik Armstead,SF,vs ARI,L  18-28,0.0,0.0,0,3,0,0,0
Ray-Ray Armstrong,NYG,@ CAR,L  31-33,0.0,0.0,0,1,3,0,0
Dorance Armstrong,DAL,@ HOU,L  16-19,0.0,0.0,0,1,0,0,0
Denico Autry,IND,@ NE,L  24-38,0.0,0.0,0,1,2,0,0
Genard Avery,CLE,vs BAL,W  12-9,0.0,0.0,0,1,0,0,0
Chidobe Awuzie,DAL,@ HOU,L  16-19,0.0,0.0,0,3,0,0,0
Johnson Bademosi,HOU,vs DAL,W  19-16,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,@ PHI,W  23-21,0.0,0.0,1,5,1,0,0
Shaquil Barrett,DEN,@ NYJ,L  16-34,0.0,0.0,1,1,0,0,0
Mark Barron,LA,@ SEA,W  33-31,0.0,0.0,0,5,4,0,0
Jessie Bates,CIN,vs MIA,W  27-17,0.0,0.0,0,4,1,0,0
Vic Beasley,ATL,@ PIT,L  17-41,0.0,0.0,2,0,0,0,0
C.J. Beathard,SF,vs ARI,L  18-28,0.0,0.0,0,0,0,0,0
Byron Bell,GB,@ DET,L  23-31,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,vs WAS,W  43-19,0.0,0.0,0,7,1,0,0
Michael Bennett,PHI,vs MIN,L  21-23,0.0,0.0,2,1,0,0,0
Michael Bennett,ATL,@ PIT,L  17-41,0.0,0.0,0,3,1,0,0
