Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Jerome Felton,BUF,@ KC,L  22-30,1,12,12.0,0,0
Malcom Floyd,,@ JAX,W  31-25,1,12,12.0,0,0
Clay Harbor,JAX,vs,L  25-31,1,12,12.0,0,0
Alfred Morris,WAS,vs NYG,W  20-14,1,12,12.0,0,0
Kenny Stills,MIA,@ NYJ,L  20-38,2,12,6.0,0,0
Wes Welker,,@ CIN,L  7-31,2,12,6.0,0,0
Luke Willson,SEA,vs PIT,W  39-30,1,12,12.0,0,0
Todd Gurley,,@ CIN,L  7-31,1,11,11.0,0,0
Josh Huff,PHI,@ DET,L  14-45,1,11,11.0,0,0
Lamar Miller,MIA,@ NYJ,L  20-38,3,11,3.7,0,0
Nick Boyle,BAL,@ CLE,W  33-27,1,10,10.0,0,0
Brent Celek,PHI,@ DET,L  14-45,2,10,5.0,1,0
Vernon Davis,DEN,vs NE,W  30-24,2,10,5.0,0,0
Zach Miller,CHI,@ GB,W  17-13,2,10,5.0,1,0
Marlon Moore,CLE,vs BAL,L  27-33,1,10,10.0,1,0
Damien Williams,MIA,@ NYJ,L  20-38,2,10,5.0,0,0
Matt Forte,CHI,@ GB,W  17-13,1,9,9.0,0,0
Jermaine Gresham,ARI,@ SF,W  19-13,1,9,9.0,0,0
Andre Holmes,OAK,@ TEN,W  24-21,1,9,9.0,0,0
Greg Jennings,MIA,@ NYJ,L  20-38,2,9,4.5,1,0
Justin Perillo,GB,vs CHI,L  13-17,2,9,4.5,0,0
Denard Robinson,JAX,vs,L  25-31,1,9,9.0,0,0
Jonathan Stewart,CAR,@ DAL,W  33-14,3,9,3.0,0,0
Chris Thompson,WAS,vs NYG,W  20-14,1,9,9.0,0,0
Andre Caldwell,DEN,vs NE,W  30-24,2,8,4.0,1,0
Bennie Fowler,DEN,vs NE,W  30-24,1,8,8.0,0,0
Jonathan Grimes,HOU,vs NO,W  24-6,1,8,8.0,0,0
Jesse James,PIT,@ SEA,L  30-39,1,8,8.0,0,0
David Johnson,ARI,@ SF,W  19-13,2,8,4.0,0,0
Zach Line,MIN,@ ATL,W  20-10,1,8,8.0,0,0
Keshawn Martin,NE,@ DEN,L  24-30,1,8,8.0,0,0
Brian Quick,,@ CIN,L  7-31,2,8,4.0,0,0
Mohamed Sanu,CIN,vs,W  31-7,1,8,8.0,0,0
C.J. Spiller,NO,@ HOU,L  6-24,2,8,4.0,0,0
Terron Ward,ATL,vs MIN,L  10-20,1,8,8.0,0,0
Fred Jackson,SEA,vs PIT,W  39-30,2,7,3.5,0,0
Cody Latimer,DEN,vs NE,W  30-24,1,7,7.0,0,0
Khari Lee,CHI,@ GB,W  17-13,1,7,7.0,0,0
Bilal Powell,NYJ,vs MIA,W  38-20,2,7,3.5,0,0
Marcel Reece,OAK,@ TEN,W  24-21,1,7,7.0,0,0
Derek Carrier,WAS,vs NYG,W  20-14,1,6,6.0,0,0
Roosevelt Nix,PIT,@ SEA,L  30-39,1,6,6.0,0,0
Chris Polk,HOU,vs NO,W  24-6,1,6,6.0,0,0
Rod Smith,DAL,vs CAR,L  14-33,1,6,6.0,0,0
Matt Spaeth,PIT,@ SEA,L  30-39,1,6,6.0,0,0
Benny Cunningham,,@ CIN,L  7-31,1,5,5.0,0,0
Jack Doyle,IND,vs TB,W  25-12,1,5,5.0,0,0
Jeremy Langford,CHI,@ GB,W  17-13,1,5,5.0,0,0
James White,NE,@ DEN,L  24-30,2,5,2.5,0,0
Seyi Ajirotutu,PHI,@ DET,L  14-45,1,4,4.0,0,0
Alfred Blue,HOU,vs NO,W  24-6,1,4,4.0,0,0
Rex Burkhead,CIN,vs,W  31-7,2,4,2.0,0,0
Tyler Kroft,CIN,vs,W  31-7,1,4,4.0,0,0
Hakeem Nicks,NYG,@ WAS,L  14-20,1,4,4.0,0,0
Bryan Walters,JAX,vs,L  25-31,1,4,4.0,0,0
Lucky Whitehead,DAL,vs CAR,L  14-33,1,4,4.0,0,0
Marqise Lee,JAX,vs,L  25-31,1,3,3.0,0,0
Jerome Cunningham,NYG,@ WAS,L  14-20,1,2,2.0,0,0
Cory Harkey,,@ CIN,L  7-31,1,2,2.0,0,0
Lee Smith,OAK,@ TEN,W  24-21,1,2,2.0,0,0
Kenjon Barner,PHI,@ DET,L  14-45,1,1,1.0,0,0
Asante Cleveland,NE,@ DEN,L  24-30,1,1,1.0,0,0
Jalston Fowler,TEN,vs OAK,L  21-24,1,1,1.0,1,0
Malcolm Johnson,CLE,vs BAL,L  27-33,1,1,1.0,0,0
Doug Martin,TB,@ IND,L  12-25,1,1,1.0,0,0
Quinton Patton,SF,vs ARI,L  13-19,1,1,1.0,0,0
Robert Turbin,DAL,vs CAR,L  14-33,1,1,1.0,0,0
Spencer Ware,KC,vs BUF,W  30-22,3,1,0.3,0,0
Tyson Alualu,JAX,vs,L  25-31,0,0,0.0,0,0
Jason Avant,KC,vs BUF,W  30-22,0,0,0.0,0,0
E.J. Bibbs,CLE,vs BAL,L  27-33,0,0,0.0,0,0
Tommy Bohanon,NYJ,vs MIA,W  38-20,0,0,0.0,0,0
Dwayne Bowe,CLE,vs BAL,L  27-33,0,0,0.0,0,0
Daniel Brown,BAL,@ CLE,W  33-27,0,0,0.0,0,0
Donald Brown,,@ JAX,W  31-25,0,0,0.0,0,0
Derek Carr,OAK,@ TEN,W  24-21,0,0,0.0,0,1
David Cobb,TEN,vs OAK,L  21-24,0,0,0.0,0,0
Tevin Coleman,ATL,vs MIN,L  10-20,0,0,0.0,0,1
Brandon Coleman,NO,@ HOU,L  6-24,0,0,0.0,0,0
Chris Conley,KC,vs BUF,W  30-22,0,0,0.0,0,0
Ed Dickson,CAR,@ DAL,W  33-14,0,0,0.0,0,0
Jim Dray,CLE,vs BAL,L  27-33,0,0,0.0,0,0
Jake Fisher,CIN,vs,W  31-7,0,0,0.0,0,0
Chris Harper,NE,@ DEN,L  24-30,0,0,0.0,0,1
Josh Hill,NO,@ HOU,L  6-24,0,0,0.0,0,0
Ronnie Hillman,DEN,vs NE,W  30-24,1,0,0.0,0,0
Michael Hoomanawanui,NO,@ HOU,L  6-24,0,0,0.0,0,0
James Jones,GB,vs CHI,L  13-17,0,0,0.0,0,0
Eli Manning,NYG,@ WAS,L  14-20,0,0,0.0,0,0
Rishard Matthews,MIA,@ NYJ,L  20-38,0,0,0.0,0,0
Jamize Olawale,OAK,@ TEN,W  24-21,0,0,0.0,0,0
Thomas Rawls,SEA,vs PIT,W  39-30,0,0,0.0,0,0
Andre Roberts,WAS,vs NYG,W  20-14,0,0,0.0,0,0
Jerome Simpson,SF,vs ARI,L  13-19,0,0,0.0,0,0
Luke Stocker,TB,@ IND,L  12-25,0,0,0.0,0,0
Mike Tolbert,CAR,@ DAL,W  33-14,0,0,0.0,0,0
Alejandro Villanueva,PIT,@ SEA,L  30-39,0,0,0.0,0,0
Trevor Graham,NO,@ HOU,L  6-24,1,-1,-1.0,0,0
Dion Sims,MIA,@ NYJ,L  20-38,1,-1,-1.0,0,0
Gavin Escobar,DAL,vs CAR,L  14-33,1,-2,-2.0,0,0
Akeem Hunt,HOU,vs NO,W  24-6,1,-2,-2.0,0,0
