Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Terrell Edmunds,PIT,vs LAC,L  30-33,1.0,9.0,1,5,2,0,0
Trey Flowers,NE,vs MIN,W  24-10,1.0,10.0,1,1,1,0,0
Leonard Floyd,CHI,@ NYG,L  27-30,1.0,7.0,1,2,1,0,0
Dante Fowler,LA,@ DET,W  30-16,1.0,3.0,1,5,0,0,0
Brandon Graham,PHI,vs WAS,W  28-13,1.0,7.0,2,3,0,1,0
Randy Gregory,DAL,vs NO,W  13-10,1.0,8.0,0,2,0,1,0
Javon Hargrave,PIT,vs LAC,L  30-33,1.0,4.0,2,3,1,0,0
Eli Harold,DET,vs LA,L  16-30,1.0,10.0,1,1,1,0,0
Damon Harrison,DET,vs LA,L  16-30,1.0,2.0,1,3,4,1,1
Ronnie Harrison,JAX,vs IND,W  6-0,1.0,9.0,1,2,1,0,0
Akiem Hicks,CHI,@ NYG,L  27-30,1.0,6.0,2,6,0,0,0
Sam Hubbard,CIN,vs DEN,L  10-24,1.0,1.0,2,2,0,0,0
Grady Jarrett,ATL,vs BAL,L  16-26,1.0,4.0,1,4,3,2,0
Malcolm Jenkins,PHI,vs WAS,W  28-13,1.0,6.0,1,2,0,0,0
Jordan Jenkins,NYJ,@ TEN,L  22-26,1.0,5.0,2,4,0,0,0
Chandler Jones,ARI,@ GB,W  20-17,1.0,6.0,3,4,0,0,0
Deion Jones,ATL,vs BAL,L  16-26,1.0,4.0,0,13,2,0,0
Josh Jones,GB,vs ARI,L  17-20,1.0,8.0,1,4,0,0,0
A.J. Klein,NO,@ DAL,L  10-13,1.0,9.0,1,2,3,0,0
Cory Littleton,LA,@ DET,W  30-16,1.0,10.0,1,2,2,0,0
Dean Lowry,GB,vs ARI,L  17-20,1.0,8.0,1,2,0,0,0
Frankie Luvu,NYJ,@ TEN,L  22-26,1.0,4.0,1,1,1,0,0
Khalil Mack,CHI,@ NYG,L  27-30,1.0,9.0,2,4,1,0,0
Bobby McCain,MIA,vs BUF,W  21-17,1.0,7.0,1,4,0,0,0
Kevin Minter,TB,vs CAR,W  24-17,1.0,8.0,1,3,0,0,0
Trent Murphy,BUF,@ MIA,L  17-21,1.0,6.0,2,2,0,0,0
Yannick Ngakoue,JAX,vs IND,W  6-0,1.0,7.0,2,4,0,0,0
Efe Obada,CAR,@ TB,L  17-24,1.0,8.0,1,2,0,0,0
Emmanuel Ogbah,CLE,@ HOU,L  13-29,1.0,3.0,1,4,2,0,0
Patrick Onwuasor,BAL,@ ATL,W  26-16,1.0,13.0,1,2,0,1,0
Jason Pierre-Paul,TB,vs CAR,W  24-17,1.0,4.0,2,3,0,0,0
Dontari Poe,CAR,@ TB,L  17-24,1.0,6.0,1,3,0,0,0
Robert Quinn,MIA,vs BUF,W  21-17,1.0,7.0,0,2,0,1,0
Jarran Reed,SEA,vs SF,W  43-16,1.0,8.0,6,2,0,0,0
Kawann Short,CAR,@ TB,L  17-24,1.0,10.0,1,2,1,0,0
Za'Darius Smith,BAL,@ ATL,W  26-16,1.0,11.0,2,1,0,0,0
Taylor Stallworth,NO,@ DAL,L  10-13,1.0,0.0,1,1,0,0,0
Terrell Suggs,BAL,@ ATL,W  26-16,1.0,10.0,3,2,1,0,0
Bobby Wagner,SEA,vs SF,W  43-16,1.0,9.0,2,8,4,1,1
Jordan Willis,CIN,vs DEN,L  10-24,1.0,7.0,1,1,0,0,0
Mario Addison,CAR,@ TB,L  17-24,0.5,2.5,1,0,1,0,0
Justin Coleman,SEA,vs SF,W  43-16,0.5,5.5,1,5,1,0,0
Quinton Jefferson,SEA,vs SF,W  43-16,0.5,5.5,1,1,1,0,0
Kyle Love,CAR,@ TB,L  17-24,0.5,2.5,1,1,1,0,0
Joe Schobert,CLE,@ HOU,L  13-29,0.5,2.0,1,1,8,0,0
Mike Adams,CAR,@ TB,L  17-24,0.0,0.0,0,1,1,0,0
Andrew Adams,TB,vs CAR,W  24-17,0.0,0.0,0,1,0,0,0
Montravius Adams,GB,vs ARI,L  17-20,0.0,0.0,0,1,0,0,0
Josh Adams,PHI,vs WAS,W  28-13,0.0,0.0,0,0,0,0,0
Matthew Adams,IND,@ JAX,L  0-6,0.0,0.0,0,1,1,0,0
Jahleel Addae,LAC,@ PIT,W  33-30,0.0,0.0,0,2,0,0,0
Olasunkanmi Adeniyi,PIT,vs LAC,L  30-33,0.0,0.0,0,0,1,0,0
Jaire Alexander,GB,vs ARI,L  17-20,0.0,0.0,0,1,0,0,0
Adonis Alexander,WAS,@ PHI,L  13-28,0.0,0.0,0,2,0,0,0
Maurice Alexander,SEA,vs SF,W  43-16,0.0,0.0,0,0,0,0,0
Mackensie Alexander,MIN,@ NE,L  10-24,0.0,0.0,0,3,1,0,0
Robert Alford,ATL,vs BAL,L  16-26,0.0,0.0,0,5,0,0,0
Marcus Allen,PIT,vs LAC,L  30-33,0.0,0.0,0,0,1,0,0
Jonathan Allen,WAS,@ PHI,L  13-28,0.0,0.0,0,0,2,0,0
Kiko Alonso,MIA,vs BUF,W  21-17,0.0,0.0,0,8,3,0,0
David Amerson,ARI,@ GB,W  20-17,0.0,0.0,0,5,1,0,0
Adrian Amos,CHI,@ NYG,L  27-30,0.0,0.0,0,3,1,0,0
Prince Amukamara,CHI,@ NYG,L  27-30,0.0,0.0,0,4,1,0,0
Henry Anderson,NYJ,@ TEN,L  22-26,0.0,0.0,2,0,1,0,0
Ryan Anderson,WAS,@ PHI,L  13-28,0.0,0.0,0,1,0,0,0
Bryan Anger,TB,vs CAR,W  24-17,0.0,0.0,0,0,0,0,0
Ezekiel Ansah,DET,vs LA,L  16-30,0.0,0.0,1,0,0,0,0
Stephone Anthony,MIA,vs BUF,W  21-17,0.0,0.0,0,0,0,0,0
Alex Anzalone,NO,@ DAL,L  10-13,0.0,0.0,0,3,2,0,0
Eli Apple,NO,@ DAL,L  10-13,0.0,0.0,0,3,3,0,0
Arik Armstead,SF,@ SEA,L  16-43,0.0,0.0,0,1,1,0,0
Dorance Armstrong,DAL,vs NO,W  13-10,0.0,0.0,0,1,0,0,0
Geno Atkins,CIN,vs DEN,L  10-24,0.0,0.0,1,0,0,0,0
