Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Ufomba Kamalu,HOU,@ TEN,L  17-24,1.0,4.0,1,2,0,0,0
Christian Kirksey,CLE,@ PIT,L  24-27,1.0,8.0,2,10,1,0,0
Blake Martinez,GB,@ DET,W  31-24,1.0,5.0,1,3,0,0,0
Robert Mathis,IND,vs JAX,W  24-20,1.0,10.0,0,3,0,1,1
Daniel McCullers,PIT,vs CLE,W  27-24,1.0,8.0,1,3,2,0,0
Carl Nassib,CLE,@ PIT,L  24-27,1.0,6.0,1,3,0,0,0
Yannick Ngakoue,JAX,@ IND,L  20-24,1.0,11.0,1,2,0,0,0
Nick Perry,GB,@ DET,W  31-24,1.0,10.0,2,1,1,0,0
Shane Ray,DEN,vs OAK,W  24-6,1.0,0.0,2,1,0,1,0
Ed Reynolds,CLE,@ PIT,L  24-27,1.0,10.0,1,3,1,0,0
Dominique Rodgers-Cromartie,NYG,@ WAS,W  19-10,1.0,9.0,1,1,2,0,0
Deon Simon,NYJ,vs BUF,W  30-10,1.0,2.0,1,3,0,0,0
Marcus Smith,PHI,vs DAL,W  27-13,1.0,0.0,1,2,0,0,0
Sean Spence,TEN,vs HOU,W  24-17,1.0,15.0,1,3,2,1,0
Daimion Stafford,TEN,vs HOU,W  24-17,1.0,6.0,1,1,0,0,0
D.J. Swearinger,ARI,@ LA,W  44-6,1.0,13.0,2,6,0,0,0
Erik Walden,IND,vs JAX,W  24-20,1.0,3.0,1,2,3,1,0
Dekoda Watson,DEN,vs OAK,W  24-6,1.0,7.0,0,3,0,1,0
Muhammad Wilkerson,NYJ,vs BUF,W  30-10,1.0,6.0,1,1,3,0,0
Tavon Wilson,DET,vs GB,L  24-31,1.0,5.0,1,5,2,0,0
K.J. Wright,SEA,@ SF,W  25-23,1.0,0.0,1,7,0,0,0
Geno Atkins,CIN,vs BAL,W  27-10,0.5,1.5,2,0,1,0,0
Dante Fowler,JAX,@ IND,L  20-24,0.5,3.0,2,0,1,0,0
Rodney Gunter,ARI,@ LA,W  44-6,0.5,4.0,1,2,1,0,0
Danielle Hunter,MIN,vs CHI,W  38-10,0.5,2.0,0,1,4,0,0
Sen'Derrick Marks,JAX,@ IND,L  20-24,0.5,3.0,2,1,1,0,1
Brian Robison,MIN,vs CHI,W  38-10,0.5,2.5,1,1,3,0,0
Pat Sims,CIN,vs BAL,W  27-10,0.5,1.5,1,0,1,0,0
Sam Acho,CHI,@ MIN,L  10-38,0.0,0.0,0,1,1,0,0
Kenneth Acker,KC,@,W  37-27,0.0,0.0,0,1,0,0,0
Mike Adams,IND,vs JAX,W  24-20,0.0,0.0,0,4,2,0,0
Andrew Adams,NYG,@ WAS,W  19-10,0.0,0.0,0,0,1,0,0
Jahleel Addae,,vs KC,L  27-37,0.0,0.0,0,2,0,0,0
Kwon Alexander,TB,vs CAR,W  17-16,0.0,0.0,0,6,4,0,0
Maurice Alexander,LA,vs ARI,L  6-44,0.0,0.0,0,3,2,0,0
Robert Alford,ATL,vs NO,W  38-32,0.0,0.0,0,3,0,0,0
Nate Allen,OAK,@ DEN,L  6-24,0.0,0.0,0,1,0,0,0
Ricardo Allen,ATL,vs NO,W  38-32,0.0,0.0,0,4,2,0,0
Beau Allen,PHI,vs DAL,W  27-13,0.0,0.0,1,2,0,0,0
Kiko Alonso,MIA,vs NE,L  14-35,0.0,0.0,0,2,3,0,0
Tyson Alualu,JAX,@ IND,L  20-24,0.0,0.0,1,1,0,0,0
David Amerson,OAK,@ DEN,L  6-24,0.0,0.0,0,1,1,0,0
Adrian Amos,CHI,@ MIN,L  10-38,0.0,0.0,0,2,1,0,0
Prince Amukamara,JAX,@ IND,L  20-24,0.0,0.0,0,2,3,0,0
Henry Anderson,IND,vs JAX,W  24-20,0.0,0.0,0,3,0,0,0
Bryan Anger,TB,vs CAR,W  17-16,0.0,0.0,0,0,0,0,0
Ezekiel Ansah,DET,vs GB,L  24-31,0.0,0.0,1,1,2,0,0
Eli Apple,NYG,@ WAS,W  19-10,0.0,0.0,0,4,0,0,0
Richard Ash,DAL,@ PHI,L  13-27,0.0,0.0,0,2,0,0,0
Tavon Austin,LA,vs ARI,L  6-44,0.0,0.0,0,0,0,0,0
Denico Autry,OAK,@ DEN,L  6-24,0.0,0.0,0,3,1,0,0
Cliff Avril,SEA,@ SF,W  25-23,0.0,0.0,1,0,0,0,0
Akeem Ayers,IND,vs JAX,W  24-20,0.0,0.0,1,1,1,0,0
Jonathan Babineaux,ATL,vs NO,W  38-32,0.0,0.0,1,2,0,0,0
Johnson Bademosi,DET,vs GB,L  24-31,0.0,0.0,0,0,0,0,0
Chris Baker,WAS,vs NYG,L  10-19,0.0,0.0,0,2,3,0,0
Chris Banjo,NO,@ ATL,L  32-38,0.0,0.0,0,0,0,0,0
Johnthan Banks,CHI,@ MIN,L  10-38,0.0,0.0,0,2,1,0,0
Anthony Barr,MIN,vs CHI,W  38-10,0.0,0.0,0,1,5,0,0
Shaquil Barrett,DEN,vs OAK,W  24-6,0.0,0.0,1,2,0,0,0
Sam Barrington,NO,@ ATL,L  32-38,0.0,0.0,0,0,0,0,0
Mark Barron,LA,vs ARI,L  6-44,0.0,0.0,0,4,1,0,0
