Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Larry Fitzgerald,ARI,@ MIN,L  17-27,5,39,7.8,0,0
Laquon Treadwell,MIN,vs ARI,W  27-17,4,38,9.5,0,0
Dede Westbrook,JAX,@ DAL,L  7-40,3,38,12.7,1,0
Pierre Garcon,SF,@ GB,L  30-33,4,37,9.2,0,0
Lance Kendricks,GB,vs SF,W  33-30,2,37,18.5,0,0
Kyle Rudolph,MIN,vs ARI,W  27-17,4,37,9.2,0,0
Sterling Shepard,NYG,vs PHI,L  13-34,3,37,12.3,0,0
Jordan Reed,WAS,vs CAR,W  23-17,5,36,7.2,0,0
Xavier Grimble,PIT,@ CIN,W  28-21,2,35,17.5,0,0
Zay Jones,BUF,@ HOU,L  13-20,3,35,11.7,1,0
Zach Pascal,IND,@ NYJ,L  34-42,5,35,7.0,0,0
Kenny Stills,MIA,vs CHI,W  31-28,1,35,35.0,0,0
Mo Alie-Cox,IND,@ NYJ,L  34-42,1,34,34.0,0,0
Keke Coutee,HOU,vs BUF,W  20-13,3,33,11.0,0,0
Stefon Diggs,MIN,vs ARI,W  27-17,3,33,11.0,0,0
Will Fuller,HOU,vs BUF,W  20-13,2,33,16.5,0,0
Justin Hardy,ATL,vs TB,W  34-29,3,33,11.0,0,0
Tajae Sharpe,TEN,vs BAL,L  0-21,2,33,16.5,0,0
Jakeem Grant,MIA,vs CHI,W  31-28,3,32,10.7,0,0
Paul Richardson,WAS,vs CAR,W  23-17,3,31,10.3,1,0
Seth Roberts,OAK,vs SEA,L  3-27,5,31,6.2,0,0
Kyle Juszczyk,SF,@ GB,L  30-33,3,30,10.0,0,1
George Kittle,SF,@ GB,L  30-33,4,30,7.5,0,0
Anthony Miller,CHI,@ MIA,L  28-31,1,29,29.0,1,0
James O'Shaughnessy,JAX,@ DAL,L  7-40,3,29,9.7,0,0
T.J. Yeldon,JAX,@ DAL,L  7-40,3,29,9.7,0,0
John Brown,BAL,@ TEN,W  21-0,2,28,14.0,0,0
Michael Gallup,DAL,vs JAX,W  40-7,1,27,27.0,0,0
Rashaad Penny,SEA,@ OAK,W  27-3,2,27,13.5,0,0
Corey Clement,PHI,@ NYG,W  34-13,3,26,8.7,0,0
Jermaine Gresham,ARI,@ MIN,L  17-27,1,26,26.0,0,0
Jesse James,PIT,@ CIN,W  28-21,5,26,5.2,0,0
Jordan Matthews,PHI,@ NYG,W  34-13,2,26,13.0,0,0
Anthony Firkser,TEN,vs BAL,L  0-21,2,25,12.5,0,0
Wayne Gallman,NYG,vs PHI,L  13-34,2,25,12.5,0,0
Lamar Miller,HOU,vs BUF,W  20-13,2,25,12.5,0,0
Peyton Barber,TB,@ ATL,L  29-34,4,24,6.0,1,0
Corey Davis,TEN,vs BAL,L  0-21,1,24,24.0,0,0
Gerald Everett,LA,@ DEN,W  23-20,2,24,12.0,0,0
Ryan Grant,IND,@ NYJ,L  34-42,2,24,12.0,0,0
Scott Simonson,NYG,vs PHI,L  13-34,1,24,24.0,0,0
Trey Burton,CHI,@ MIA,L  28-31,4,23,5.8,1,0
Jeff Heuerman,DEN,vs LA,L  20-23,3,23,7.7,0,0
Tyrone Swoopes,SEA,@ OAK,W  27-3,1,23,23.0,0,0
Kendrick Bourne,SF,@ GB,L  30-33,1,22,22.0,0,0
Kenyan Drake,MIA,vs CHI,W  31-28,4,21,5.2,0,1
Nyheim Hines,IND,@ NYJ,L  34-42,2,21,10.5,0,0
LeSean McCoy,BUF,@ HOU,L  13-20,3,21,7.0,0,0
Geoff Swaim,DAL,vs JAX,W  40-7,2,21,10.5,0,0
Mark Andrews,BAL,@ TEN,W  21-0,2,20,10.0,0,0
Charles Clay,BUF,@ HOU,L  13-20,4,20,5.0,0,0
Josh Doctson,WAS,vs CAR,W  23-17,3,20,6.7,0,0
Andre Holmes,BUF,@ HOU,L  13-20,1,20,20.0,0,0
Joe Mixon,CIN,vs PIT,L  21-28,4,20,5.0,0,0
Chris Conley,KC,@ NE,L  40-43,1,19,19.0,0,0
Equanimeous St. Brown,GB,vs SF,W  33-30,1,19,19.0,0,0
Javorius Allen,BAL,@ TEN,W  21-0,3,18,6.0,0,0
Martavis Bryant,OAK,vs SEA,L  3-27,2,18,9.0,0,0
James Conner,PIT,@ CIN,W  28-21,4,18,4.5,0,0
Melvin Gordon,LAC,@ CLE,W  38-14,2,18,9.0,0,0
Frank Gore,MIA,vs CHI,W  31-28,1,18,18.0,0,0
Sammy Watkins,KC,@ NE,L  40-43,2,18,9.0,0,0
Alfred Blue,HOU,vs BUF,W  20-13,2,17,8.5,0,0
Todd Gurley,LA,@ DEN,W  23-20,2,17,8.5,0,0
Ronald Jones,TB,@ ATL,L  29-34,3,16,5.3,0,0
Cameron Brate,TB,@ ATL,L  29-34,1,15,15.0,1,0
David Johnson,ARI,@ MIN,L  17-27,2,15,7.5,0,1
Devontae Booker,DEN,vs LA,L  20-23,2,14,7.0,0,0
Rico Gathers,DAL,vs JAX,W  40-7,1,14,14.0,0,0
Marshawn Lynch,OAK,vs SEA,L  3-27,3,14,4.7,0,0
Maurice Harris,WAS,vs CAR,W  23-17,3,13,4.3,0,0
Tyler Lockett,SEA,@ OAK,W  27-3,3,13,4.3,1,0
Cordarrelle Patterson,NE,vs KC,W  43-40,1,13,13.0,0,0
Neal Sterling,NYJ,vs IND,W  42-34,2,13,6.5,0,0
Taywan Taylor,TEN,vs BAL,L  0-21,1,13,13.0,0,0
Isaiah Crowell,NYJ,vs IND,W  42-34,2,12,6.0,0,0
Chris Moore,BAL,@ TEN,W  21-0,3,12,4.0,0,0
Brian Quick,WAS,vs CAR,W  23-17,2,12,6.0,0,0
Jonnu Smith,TEN,vs BAL,L  0-21,1,12,12.0,0,0
DeAndre Carter,PHI,@ NYG,W  34-13,1,11,11.0,0,0
Ezekiel Elliott,DAL,vs JAX,W  40-7,1,11,11.0,0,0
Mike Gesicki,MIA,vs CHI,W  31-28,1,11,11.0,0,0
Jarvis Landry,CLE,vs LAC,L  14-38,2,11,5.5,0,0
Brandon Marshall,SEA,@ OAK,W  27-3,1,11,11.0,0,0
Jared Cook,OAK,vs SEA,L  3-27,2,10,5.0,0,0
Ty Montgomery,GB,vs SF,W  33-30,2,10,5.0,0,0
J'Mon Moore,GB,vs SF,W  33-30,1,10,10.0,0,0
Jamaal Williams,GB,vs SF,W  33-30,1,10,10.0,0,0
Antonio Callaway,CLE,vs LAC,L  14-38,2,9,4.5,0,0
Quincy Enunwa,NYJ,vs IND,W  42-34,1,9,9.0,0,1
Russell Gage,ATL,vs TB,W  34-29,1,9,9.0,0,0
J.J. Nelson,ARI,@ MIN,L  17-27,1,9,9.0,0,0
Spencer Ware,KC,@ NE,L  40-43,2,9,4.5,0,0
Orson Charles,CLE,vs LAC,L  14-38,1,8,8.0,0,0
Alex Erickson,CIN,vs PIT,L  21-28,2,8,4.0,0,0
Justin Jackson,LAC,@ CLE,W  38-14,1,8,8.0,0,0
Doug Martin,OAK,vs SEA,L  3-27,1,8,8.0,0,0
Nick Boyle,BAL,@ TEN,W  21-0,2,7,3.5,0,0
Dallas Goedert,PHI,@ NYG,W  34-13,1,7,7.0,0,0
David Grinnage,JAX,@ DAL,L  7-40,1,7,7.0,0,0
Dwayne Harris,OAK,vs SEA,L  3-27,1,7,7.0,0,0
Matt LaCosse,DEN,vs LA,L  20-23,1,7,7.0,0,0
Ryan Switzer,PIT,@ CIN,W  28-21,1,7,7.0,0,0
Jordan Akins,HOU,vs BUF,W  20-13,1,6,6.0,0,0
Kapri Bibbs,WAS,vs CAR,W  23-17,1,6,6.0,0,0
Tevin Coleman,ATL,vs TB,W  34-29,1,6,6.0,1,0
Jordy Nelson,OAK,vs SEA,L  3-27,2,6,3.0,0,0
Antony Auclair,TB,@ ATL,L  29-34,1,5,5.0,0,0
Tavon Austin,DAL,vs JAX,W  40-7,1,5,5.0,0,0
Jaron Brown,SEA,@ OAK,W  27-3,1,5,5.0,1,0
Jamaal Charles,JAX,@ DAL,L  7-40,1,5,5.0,0,0
Mike Davis,SEA,@ OAK,W  27-3,1,5,5.0,0,0
Antonio Gates,LAC,@ CLE,W  38-14,1,5,5.0,0,0
Derrick Henry,TEN,vs BAL,L  0-21,1,5,5.0,0,0
Dion Lewis,TEN,vs BAL,L  0-21,2,5,2.5,0,0
Chad Williams,ARI,@ MIN,L  17-27,1,5,5.0,0,0
Chris Ivory,BUF,@ HOU,L  13-20,1,4,4.0,0,0
Marlon Mack,IND,@ NYJ,L  34-42,1,4,4.0,0,0
Mike Williams,LAC,@ CLE,W  38-14,1,4,4.0,0,0
James Develin,NE,vs KC,W  43-40,2,3,1.5,0,0
Latavius Murray,MIN,vs ARI,W  27-17,1,3,3.0,0,0
Jamize Olawale,DAL,vs JAX,W  40-7,1,3,3.0,0,0
Robert Turbin,IND,@ NYJ,L  34-42,1,3,3.0,0,1
Jarius Wright,CAR,@ WAS,L  17-23,1,3,3.0,0,0
Chris Manhertz,CAR,@ WAS,L  17-23,1,2,2.0,0,0
Ray-Ray McCloud,BUF,@ HOU,L  13-20,1,2,2.0,0,1
Erik Swoope,IND,@ NYJ,L  34-42,1,2,2.0,1,0
Deonte Thompson,DAL,vs JAX,W  40-7,1,1,1.0,0,0
Ben Braunecker,CHI,@ MIA,L  28-31,0,0,0.0,0,0
D.J. Chark,JAX,@ DAL,L  7-40,0,0,0.0,0,0
Amari Cooper,OAK,vs SEA,L  3-27,0,0,0.0,0,0
Cody Core,CIN,vs PIT,L  21-28,0,0,0.0,0,0
Jawill Davis,NYG,vs PHI,L  13-34,0,0,0.0,0,0
Michael Floyd,WAS,vs CAR,W  23-17,0,0,0.0,0,0
Ryan Griffin,HOU,vs BUF,W  20-13,0,0,0.0,0,0
C.J. Ham,MIN,vs ARI,W  27-17,0,0,0.0,0,0
DaeSean Hamilton,DEN,vs LA,L  20-23,0,0,0.0,0,0
Jordan Howard,CHI,@ MIA,L  28-31,0,0,0.0,0,1
Justin Hunter,PIT,@ CIN,W  28-21,0,0,0.0,0,0
Allen Hurns,DAL,vs JAX,W  40-7,0,0,0.0,0,0
Hayden Hurst,BAL,@ TEN,W  21-0,0,0,0.0,0,0
Blake Jarwin,DAL,vs JAX,W  40-7,0,0,0.0,0,0
Aaron Jones,GB,vs SF,W  33-30,0,0,0.0,0,0
Cooper Kupp,LA,@ DEN,W  23-20,0,0,0.0,0,0
Sony Michel,NE,vs KC,W  43-40,0,0,0.0,0,0
Donte Moncrief,JAX,@ DAL,L  7-40,0,0,0.0,0,0
Roosevelt Nix,PIT,@ CIN,W  28-21,0,0,0.0,0,0
DeVante Parker,MIA,vs CHI,W  31-28,0,0,0.0,0,0
Brian Parker,DEN,vs LA,L  20-23,0,0,0.0,0,0
Adrian Peterson,WAS,vs CAR,W  23-17,0,0,0.0,0,0
Bilal Powell,NYJ,vs IND,W  42-34,0,0,0.0,0,0
Aldrick Robinson,MIN,vs ARI,W  27-17,0,0,0.0,0,0
Wendell Smallwood,PHI,@ NYG,W  34-13,1,0,0.0,0,0
Logan Thomas,BUF,@ HOU,L  13-20,1,0,0.0,0,0
James Washington,PIT,@ CIN,W  28-21,0,0,0.0,0,0
Kirk Cousins,MIN,vs ARI,W  27-17,1,-1,-1.0,0,1
Ben Roethlisberger,PIT,@ CIN,W  28-21,1,-1,-1.0,0,0
Ito Smith,ATL,vs TB,W  34-29,2,-1,-0.5,0,0
Josh Reynolds,LA,@ DEN,W  23-20,1,-2,-2.0,0,0
Anthony Sherman,KC,@ NE,L  40-43,1,-2,-2.0,0,0
Samaje Perine,WAS,vs CAR,W  23-17,1,-3,-3.0,0,0
