Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Desmond King,LAC,@ JAX,L  17-20,1.0,0.0,1,5,0,0,0
Christian Kirksey,CLE,@ DET,L  24-38,1.0,0.0,1,4,3,0,0
Nick Kwiatkoski,CHI,vs GB,L  16-23,1.0,12.0,1,8,1,0,0
Demarcus Lawrence,DAL,@ ATL,L  7-27,1.0,11.0,1,2,4,0,0
Carl Lawson,CIN,@ TEN,L  20-24,1.0,1.0,3,1,0,0,0
Cre'von LeBlanc,CHI,vs GB,L  16-23,1.0,10.0,1,2,1,0,0
Clinton McDonald,TB,vs NYJ,W  15-10,1.0,7.0,1,1,0,0,0
Alex Okafor,NO,@ BUF,W  47-10,1.0,1.0,2,3,1,0,0
Brian Orakpo,TEN,vs CIN,W  24-20,1.0,10.0,1,1,0,1,0
Olsen Pierre,ARI,vs SEA,L  16-22,1.0,9.0,1,4,0,0,0
Dontari Poe,ATL,vs DAL,W  27-7,1.0,7.0,1,2,2,0,0
Sheldon Rankins,NO,@ BUF,W  47-10,1.0,5.0,1,2,0,0,0
Haason Reddick,ARI,vs SEA,L  16-22,1.0,4.0,1,1,0,1,0
Brooks Reed,ATL,vs DAL,W  27-7,1.0,11.0,1,3,0,0,0
Hassan Ridgeway,IND,vs PIT,L  17-20,1.0,8.0,2,1,1,0,0
Frostee Rucker,ARI,vs SEA,L  16-22,1.0,0.0,1,4,0,0,0
Joe Schobert,CLE,@ DET,L  24-38,1.0,1.0,1,5,1,0,0
Justin Simmons,DEN,vs NE,L  16-41,1.0,6.0,1,6,4,0,0
Chris Smith,CIN,@ TEN,L  20-24,1.0,11.0,1,2,0,0,0
Darryl Tapp,TB,vs NYJ,W  15-10,1.0,6.0,1,2,0,0,0
Stephon Tuitt,PIT,@ IND,W  20-17,1.0,9.0,4,3,0,0,0
Vince Williams,PIT,@ IND,W  20-17,1.0,4.0,1,4,1,0,0
Leonard Williams,NYJ,@ TB,L  10-15,1.0,6.0,4,3,1,0,0
Tavon Wilson,DET,vs CLE,W  38-24,1.0,11.0,1,6,1,0,0
Anthony Zettel,DET,vs CLE,W  38-24,1.0,3.0,1,5,1,0,0
Sam Acho,CHI,vs GB,L  16-23,0.5,4.0,1,2,1,0,0
Leonard Floyd,CHI,vs GB,L  16-23,0.5,4.0,2,3,1,0,0
Mike Adams,CAR,vs MIA,W  45-21,0.0,0.0,0,3,1,0,0
Andrew Adams,NYG,@ SF,L  21-31,0.0,0.0,0,2,0,1,0
Montravius Adams,GB,@ CHI,W  23-16,0.0,0.0,1,0,0,0,0
Jamal Adams,NYJ,@ TB,L  10-15,0.0,0.0,0,5,0,0,0
Jahleel Addae,LAC,@ JAX,L  17-20,0.0,0.0,0,6,2,0,0
Mario Addison,CAR,vs MIA,W  45-21,0.0,0.0,0,1,1,0,0
Lorenzo Alexander,BUF,vs NO,L  10-47,0.0,0.0,0,6,3,0,0
Mackensie Alexander,MIN,@ WAS,W  38-30,0.0,0.0,0,2,0,0,0
Kwon Alexander,TB,vs NYJ,W  15-10,0.0,0.0,2,3,1,1,0
D.J. Alexander,SEA,@ ARI,W  22-16,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs DAL,W  27-7,0.0,0.0,0,1,0,0,0
Ricardo Allen,ATL,vs DAL,W  27-7,0.0,0.0,0,2,0,0,0
Kiko Alonso,MIA,@ CAR,L  21-45,0.0,0.0,0,2,6,0,0
Tyson Alualu,PIT,@ IND,W  20-17,0.0,0.0,0,0,1,0,0
Adrian Amos,CHI,vs GB,L  16-23,0.0,0.0,0,8,0,0,0
Prince Amukamara,CHI,vs GB,L  16-23,0.0,0.0,0,1,0,0,0
Robby Anderson,NYJ,@ TB,L  10-15,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,vs MIN,L  30-38,0.0,0.0,0,0,1,0,0
Eli Apple,NYG,@ SF,L  21-31,0.0,0.0,0,1,1,0,0
Alex Armah,CAR,vs MIA,W  45-21,0.0,0.0,0,0,0,0,0
Cameron Artis-Payne,CAR,vs MIA,W  45-21,0.0,0.0,0,0,0,0,0
Richard Ash,DAL,@ ATL,L  7-27,0.0,0.0,0,1,2,0,0
Robert Ayers,TB,vs NYJ,W  15-10,0.0,0.0,3,3,0,0,0
Chris Baker,TB,vs NYJ,W  15-10,0.0,0.0,1,3,0,0,0
Budda Baker,ARI,vs SEA,L  16-22,0.0,0.0,0,6,1,0,0
Chris Banjo,NO,@ BUF,W  47-10,0.0,0.0,0,2,0,0,0
Brandon Banks,WAS,vs MIN,L  30-38,0.0,0.0,0,1,0,0,0
Peyton Barber,TB,vs NYJ,W  15-10,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,@ WAS,W  38-30,0.0,0.0,0,3,0,0,0
Shaquil Barrett,DEN,vs NE,L  16-41,0.0,0.0,1,2,1,0,0
Mark Barron,LA,vs HOU,W  33-7,0.0,0.0,0,5,0,0,0
Connor Barwin,LA,vs HOU,W  33-7,0.0,0.0,2,1,0,0,0
Daren Bates,TEN,vs CIN,W  24-20,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,vs DAL,W  27-7,0.0,0.0,0,2,0,0,0
Byron Bell,DAL,@ ATL,L  7-27,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,@ BUF,W  47-10,0.0,0.0,0,3,1,0,0
B.J. Bello,CLE,@ DET,L  24-38,0.0,0.0,0,0,0,0,0
Nick Bellore,DET,vs CLE,W  38-24,0.0,0.0,0,0,0,0,0
Michael Bennett,SEA,@ ARI,W  22-16,0.0,0.0,1,1,2,0,0
Brenton Bersin,CAR,vs MIA,W  45-21,0.0,0.0,0,0,0,0,0
Vince Biegel,GB,@ CHI,W  23-16,0.0,0.0,0,0,0,0,0
Andrew Billings,CIN,@ TEN,L  20-24,0.0,0.0,0,3,1,0,0
Freddie Bishop,NYJ,@ TB,L  10-15,0.0,0.0,1,3,3,0,0
Angelo Blackson,HOU,@ LA,L  7-33,0.0,0.0,0,1,1,0,0
Briean Boddy-Calhoun,CLE,@ DET,L  24-38,0.0,0.0,0,1,0,0,0
Brandon Bolden,NE,@ DEN,W  41-16,0.0,0.0,0,0,0,0,0
Garett Bolles,DEN,vs NE,L  16-41,0.0,0.0,0,0,0,0,0
