Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Damien Wilson,DAL,vs NYG,W  20-13,1.0,13.0,1,3,0,1,0
Antwaun Woods,DAL,vs NYG,W  20-13,1.0,3.0,1,2,0,0,0
Jaire Alexander,GB,vs MIN,T 29-29,0.5,3.0,1,6,1,0,0
Reggie Gilbert,GB,vs MIN,T 29-29,0.5,3.0,3,0,1,0,0
Everson Griffen,MIN,@ GB,T 29-29,0.5,3.5,2,1,1,0,0
Sheldon Richardson,MIN,@ GB,T 29-29,0.5,3.5,3,0,2,0,0
Damion Square,LAC,@ BUF,W  31-20,0.5,5.5,1,0,1,0,0
Mike Adams,CAR,@ ATL,L  24-31,0.0,0.0,0,4,0,0,0
Jahleel Addae,LAC,@ BUF,W  31-20,0.0,0.0,0,6,1,0,0
Mario Addison,CAR,@ ATL,L  24-31,0.0,0.0,0,3,1,0,0
Jamal Agnew,DET,@ SF,L  27-30,0.0,0.0,0,0,0,0,0
D.J. Alexander,PHI,@ TB,L  21-27,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs CAR,W  31-24,0.0,0.0,0,1,0,0,0
Beau Allen,TB,vs PHI,W  27-21,0.0,0.0,1,1,0,0,0
Ricardo Allen,ATL,vs CAR,W  31-24,0.0,0.0,0,5,0,0,0
Jonathan Allen,WAS,vs IND,L  9-21,0.0,0.0,2,3,1,0,0
Javorius Allen,BAL,@ CIN,L  23-34,0.0,0.0,0,0,0,0,0
Chase Allen,MIA,@ NYJ,W  20-12,0.0,0.0,0,0,1,0,0
Geronimo Allison,GB,vs MIN,T 29-29,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,@ NYJ,W  20-12,0.0,0.0,0,13,0,2,0
Adrian Amos,CHI,vs SEA,W  24-17,0.0,0.0,0,3,1,0,0
Prince Amukamara,CHI,vs SEA,W  24-17,0.0,0.0,0,4,0,0,0
Bryan Anger,TB,vs PHI,W  27-21,0.0,0.0,0,0,0,0,0
Eli Apple,NYG,@ DAL,L  13-20,0.0,0.0,0,1,0,0,0
Arik Armstead,SF,vs DET,W  30-27,0.0,0.0,2,3,0,0,0
Genard Avery,CLE,@ NO,L  18-21,0.0,0.0,1,1,0,0,0
Chidobe Awuzie,DAL,vs NYG,W  20-13,0.0,0.0,0,8,0,0,0
Budda Baker,ARI,@ LA,L  0-34,0.0,0.0,0,4,2,0,0
Jerome Baker,MIA,@ NYJ,W  20-12,0.0,0.0,0,2,0,0,0
Peyton Barber,TB,vs PHI,W  27-21,0.0,0.0,0,0,0,0,0
Derek Barnett,PHI,@ TB,L  21-27,0.0,0.0,1,3,0,0,0
Anthony Barr,MIN,@ GB,T 29-29,0.0,0.0,0,3,2,0,0
Shaquil Barrett,DEN,vs OAK,W  20-19,0.0,0.0,0,2,1,0,0
Connor Barwin,NYG,@ DAL,L  13-20,0.0,0.0,0,0,1,0,0
Jessie Bates,CIN,vs BAL,W  34-23,0.0,0.0,0,3,0,0,0
Vic Beasley,ATL,vs CAR,W  31-24,0.0,0.0,0,0,2,0,0
