Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Eli Apple,NYG,vs PHI,W  28-23,0.0,0.0,0,4,0,0,0
Arik Armstead,SF,vs NO,L  23-41,0.0,0.0,0,0,1,0,0
Denico Autry,OAK,vs DEN,W  30-20,0.0,0.0,1,3,0,0,0
Robert Ayers,TB,vs ATL,L  28-43,0.0,0.0,1,0,2,0,0
Akeem Ayers,IND,@ GB,W  31-26,0.0,0.0,0,0,0,0,0
Jonathan Babineaux,ATL,@ TB,W  43-28,0.0,0.0,0,2,3,0,0
Johnson Bademosi,DET,@ MIN,W  22-16,0.0,0.0,0,3,0,0,0
Peyton Barber,TB,vs ATL,L  28-43,0.0,0.0,0,0,0,0,0
Anthony Barr,MIN,vs DET,L  16-22,0.0,0.0,0,2,5,0,0
Shaquil Barrett,DEN,@ OAK,L  20-30,0.0,0.0,0,3,1,0,0
Connor Barwin,PHI,@ NYG,L  23-28,0.0,0.0,0,1,1,0,0
Daren Bates,OAK,vs DEN,W  30-20,0.0,0.0,0,0,0,0,0
Zane Beadles,SF,vs NO,L  23-41,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,@ TB,W  43-28,0.0,0.0,0,2,1,0,0
Odell Beckham,NYG,vs PHI,W  28-23,0.0,0.0,0,0,0,0,0
Le'Veon Bell,PIT,@ BAL,L  14-21,0.0,0.0,0,0,0,0,0
Nick Bellore,SF,vs NO,L  23-41,0.0,0.0,0,8,1,0,0
Joe Berger,MIN,vs DET,L  16-22,0.0,0.0,0,0,0,0,0
Nat Berhe,NYG,vs PHI,W  28-23,0.0,0.0,0,2,0,0,0
Eric Berry,KC,vs JAX,W  19-14,0.0,0.0,0,5,1,0,0
Antoine Bethea,SF,vs NO,L  23-41,0.0,0.0,0,4,2,0,0
Ronald Blair,SF,vs NO,L  23-41,0.0,0.0,0,1,0,0,0
