Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Ezekiel Ansah,DET,vs LA,W  31-28,0.0,0.0,0,1,0,0,0
Thurston Armbrister,DET,vs LA,W  31-28,0.0,0.0,0,2,0,0,0
Geno Atkins,CIN,@ NE,L  17-35,0.0,0.0,1,2,1,0,0
Jeremiah Attaochu,,vs DEN,W  21-13,0.0,0.0,0,1,0,0,0
Denico Autry,OAK,vs KC,L  10-26,0.0,0.0,0,4,0,0,0
Akeem Ayers,IND,@ HOU,L  23-26,0.0,0.0,0,0,1,0,0
Johnson Bademosi,DET,vs LA,W  31-28,0.0,0.0,0,1,0,0,0
Allen Bailey,KC,@ OAK,W  26-10,0.0,0.0,0,1,0,0,0
Chris Baker,WAS,vs PHI,W  27-20,0.0,0.0,0,1,1,0,0
Shaquil Barrett,DEN,@,L  13-21,0.0,0.0,0,1,0,0,0
Mark Barron,LA,@ DET,L  28-31,0.0,0.0,0,3,3,0,0
Connor Barwin,PHI,@ WAS,L  20-27,0.0,0.0,0,0,4,0,0
David Bass,TEN,vs CLE,W  28-26,0.0,0.0,0,1,0,0,0
Houston Bates,WAS,vs PHI,W  27-20,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,@ SEA,L  24-26,0.0,0.0,0,2,1,0,0
Vonn Bell,NO,vs CAR,W  41-38,0.0,0.0,0,4,3,0,0
Josh Bellamy,CHI,vs JAX,L  16-17,0.0,0.0,0,0,0,0,0
Nick Bellore,SF,@ BUF,L  16-45,0.0,0.0,0,9,3,0,1
Arrelious Benn,JAX,@ CHI,W  17-16,0.0,0.0,0,0,0,0,0
Michael Bennett,SEA,vs ATL,W  26-24,0.0,0.0,5,3,2,0,0
Eric Berry,KC,@ OAK,W  26-10,0.0,0.0,0,1,1,0,0
Antoine Bethea,SF,@ BUF,L  16-45,0.0,0.0,0,4,0,0,0
Angelo Blackson,TEN,vs CLE,W  28-26,0.0,0.0,1,0,0,0,0
Briean Boddy-Calhoun,CLE,@ TEN,L  26-28,0.0,0.0,0,6,1,0,0
Joey Bosa,,vs DEN,W  21-13,0.0,0.0,2,1,0,0,0
Tre Boston,CAR,@ NO,L  38-41,0.0,0.0,0,2,0,0,0
A.J. Bouye,HOU,vs IND,W  26-23,0.0,0.0,0,3,1,0,0
Nigel Bradham,PHI,@ WAS,L  20-27,0.0,0.0,0,3,7,0,0
