Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Rayshawn Jenkins,LAC,@ CLE,W  38-14,0.5,3.5,1,3,2,0,0
Trent Murphy,BUF,@ HOU,L  13-20,0.5,1.0,2,1,2,1,0
Larry Ogunjobi,CLE,vs LAC,L  14-38,0.5,6.0,1,3,1,0,0
Reggie Ragland,KC,@ NE,L  40-43,0.5,3.5,1,4,3,0,0
Joe Schobert,CLE,vs LAC,L  14-38,0.5,6.0,1,2,1,0,0
Breeland Speaks,KC,@ NE,L  40-43,0.5,3.5,0,1,5,1,0
Darian Stewart,DEN,vs LA,L  20-23,0.5,1.5,1,8,1,0,0
Antwaun Woods,DAL,vs JAX,W  40-7,0.5,0.0,1,0,2,0,0
Mike Adams,CAR,@ WAS,L  17-23,0.0,0.0,0,4,2,0,0
Andrew Adams,TB,@ ATL,L  29-34,0.0,0.0,0,0,0,0,0
Tyrell Adams,HOU,vs BUF,W  20-13,0.0,0.0,0,0,0,0,0
Jamal Adams,NYJ,vs IND,W  42-34,0.0,0.0,0,3,1,1,0
Josh Adams,PHI,@ NYG,W  34-13,0.0,0.0,0,0,0,0,0
Matthew Adams,IND,@ NYJ,L  34-42,0.0,0.0,0,1,1,0,0
Jahleel Addae,LAC,@ CLE,W  38-14,0.0,0.0,0,7,2,0,0
Kwon Alexander,TB,@ ATL,L  29-34,0.0,0.0,1,11,1,0,0
Robert Alford,ATL,vs TB,W  34-29,0.0,0.0,0,3,0,0,0
Keenan Allen,LAC,@ CLE,W  38-14,0.0,0.0,0,0,0,0,0
Jonathan Allen,WAS,vs CAR,W  23-17,0.0,0.0,0,1,0,0,0
Beau Allen,TB,@ ATL,L  29-34,0.0,0.0,0,1,0,0,0
Kiko Alonso,MIA,vs CHI,W  31-28,0.0,0.0,0,9,2,1,1
Tyson Alualu,PIT,@ CIN,W  28-21,0.0,0.0,0,0,1,0,0
Adrian Amos,CHI,@ MIA,L  28-31,0.0,0.0,0,7,2,0,0
Prince Amukamara,CHI,@ MIA,L  28-31,0.0,0.0,0,2,0,0,0
Henry Anderson,NYJ,vs IND,W  42-34,0.0,0.0,0,1,1,0,0
Ryan Anderson,WAS,vs CAR,W  23-17,0.0,0.0,0,0,1,0,0
David Andrews,NE,vs KC,W  43-40,0.0,0.0,0,0,0,0,0
Eli Apple,NYG,vs PHI,L  13-34,0.0,0.0,0,6,2,0,0
Arik Armstead,SF,@ GB,L  30-33,0.0,0.0,0,3,0,0,0
Ray-Ray Armstrong,NYG,vs PHI,L  13-34,0.0,0.0,0,0,0,0,0
Dorance Armstrong,DAL,vs JAX,W  40-7,0.0,0.0,0,2,0,0,0
Geno Atkins,CIN,vs PIT,L  21-28,0.0,0.0,0,0,1,0,0
Allen Bailey,KC,@ NE,L  40-43,0.0,0.0,0,2,1,0,1
Budda Baker,ARI,@ MIN,L  17-27,0.0,0.0,0,9,2,0,1
Jerome Baker,MIA,vs CHI,W  31-28,0.0,0.0,0,2,0,0,0
