Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Ryan Kerrigan,WAS,vs ATL,L  14-38,1.0,5.0,2,2,0,0,0
Harold Landry,TEN,@ DAL,W  28-14,1.0,8.0,1,2,2,0,0
Demarcus Lawrence,DAL,vs TEN,L  14-28,1.0,8.0,0,2,2,1,0
Jordan Lucas,KC,@ CLE,W  37-21,1.0,9.0,2,1,0,0,0
Aaron Lynch,CHI,@ BUF,W  41-9,1.0,2.0,2,2,0,0,0
Von Miller,DEN,vs HOU,L  17-19,1.0,3.0,1,2,0,0,0
Antonio Morrison,GB,@ NE,L  17-31,1.0,11.0,1,4,3,0,0
Carl Nassib,TB,@ CAR,L  28-42,1.0,10.0,2,2,1,0,0
Brian Orakpo,TEN,@ DAL,W  28-14,1.0,2.0,1,1,0,0,0
Jarran Reed,SEA,vs LAC,L  17-25,1.0,10.0,2,1,4,0,0
Roy Robertson-Harris,CHI,@ BUF,W  41-9,1.0,9.0,1,2,0,0,0
Isaac Rochell,LAC,@ SEA,W  25-17,1.0,13.0,1,2,0,0,0
Daniel Ross,DAL,vs TEN,L  14-28,1.0,6.0,1,2,1,0,0
Damion Square,LAC,@ SEA,W  25-17,1.0,3.0,1,1,1,0,0
Julian Stanford,BUF,vs CHI,L  9-41,1.0,9.0,1,7,1,1,0
Solomon Thomas,SF,vs OAK,W  34-3,1.0,2.0,0,3,0,0,0
Stephon Tuitt,PIT,@ BAL,W  23-16,1.0,7.0,2,1,0,0,0
DeMarcus Walker,DEN,vs HOU,L  17-19,1.0,6.0,1,2,1,0,0
J.J. Watt,HOU,@ DEN,W  19-17,1.0,7.0,3,2,0,0,0
Stephen Weatherly,MIN,vs DET,W  24-9,1.0,8.0,4,2,0,0,0
Avery Williamson,NYJ,@ MIA,L  6-13,1.0,8.0,1,7,4,0,0
Derek Wolfe,DEN,vs HOU,L  17-19,1.0,9.0,1,4,0,0,0
Wesley Woodyard,TEN,@ DAL,W  28-14,1.0,0.0,1,5,5,0,1
Dorance Armstrong,DAL,vs TEN,L  14-28,0.5,1.0,1,0,2,0,0
Adrian Clayborn,NE,vs GB,W  31-17,0.5,4.5,2,2,1,1,0
Lavonte David,TB,@ CAR,L  28-42,0.5,4.5,1,6,2,0,0
Bud Dupree,PIT,@ BAL,W  23-16,0.5,3.5,1,0,1,0,0
Trey Flowers,NE,vs GB,W  31-17,0.5,4.5,1,2,3,0,0
Gerald McCoy,TB,@ CAR,L  28-42,0.5,4.5,1,0,2,0,0
Caraun Reid,DAL,vs TEN,L  14-28,0.5,1.0,1,0,1,0,0
Sheldon Richardson,MIN,vs DET,W  24-9,0.5,4.5,1,1,2,0,0
Vince Williams,PIT,@ BAL,W  23-16,0.5,3.5,1,3,1,0,0
Mike Adams,CAR,vs TB,W  42-28,0.0,0.0,0,5,1,0,0
Andrew Adams,TB,@ CAR,L  28-42,0.0,0.0,0,1,0,0,0
Jamal Adams,NYJ,@ MIA,L  6-13,0.0,0.0,0,5,2,0,0
Walt Aikens,MIA,vs NYJ,W  13-6,0.0,0.0,0,0,0,0,0
Jaire Alexander,GB,@ NE,L  17-31,0.0,0.0,0,3,1,0,0
Beau Allen,TB,@ CAR,L  28-42,0.0,0.0,1,0,1,0,0
Jonathan Allen,WAS,vs ATL,L  14-38,0.0,0.0,0,3,0,0,0
Javorius Allen,BAL,vs PIT,L  16-23,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,vs NYJ,W  13-6,0.0,0.0,0,3,4,0,0
Prince Amukamara,CHI,@ BUF,W  41-9,0.0,0.0,0,4,1,0,0
Robby Anderson,NYJ,@ MIA,L  6-13,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,vs ATL,L  14-38,0.0,0.0,0,1,0,0,0
Henry Anderson,NYJ,@ MIA,L  6-13,0.0,0.0,0,1,1,0,0
Alex Anzalone,NO,vs LA,W  45-35,0.0,0.0,0,3,2,0,0
Eli Apple,NO,vs LA,W  45-35,0.0,0.0,0,4,1,0,0
Arik Armstead,SF,vs OAK,W  34-3,0.0,0.0,0,2,0,0,0
Cornell Armstrong,MIA,vs NYJ,W  13-6,0.0,0.0,0,2,0,0,0
Chidobe Awuzie,DAL,vs TEN,L  14-28,0.0,0.0,0,6,1,0,0
Allen Bailey,KC,@ CLE,W  37-21,0.0,0.0,0,2,2,0,0
Jerome Baker,MIA,vs NYJ,W  13-6,0.0,0.0,0,4,1,0,0
Kalen Ballage,MIA,vs NYJ,W  13-6,0.0,0.0,0,0,0,0,0
Shaquil Barrett,DEN,vs HOU,L  17-19,0.0,0.0,0,1,0,0,0
Mark Barron,LA,@ NO,L  35-45,0.0,0.0,0,6,1,0,0
Tarell Basham,NYJ,@ MIA,L  6-13,0.0,0.0,0,2,0,0,0
Trevor Bates,DET,@ MIN,L  9-24,0.0,0.0,0,0,0,0,0
Vic Beasley,ATL,@ WAS,W  38-14,0.0,0.0,1,0,0,0,0
Byron Bell,GB,@ NE,L  17-31,0.0,0.0,0,0,0,0,0
Vonn Bell,NO,vs LA,W  45-35,0.0,0.0,0,4,2,0,0
Justin Bethel,ATL,@ WAS,W  38-14,0.0,0.0,0,0,0,0,0
Vince Biegel,NO,vs LA,W  45-35,0.0,0.0,0,0,0,0,0
Angelo Blackson,HOU,@ DEN,W  19-17,0.0,0.0,0,1,0,0,0
Briean Boddy-Calhoun,CLE,vs KC,L  21-37,0.0,0.0,1,1,0,0,0
Devante Bond,TB,@ CAR,L  28-42,0.0,0.0,0,2,2,0,0
Jon Bostic,PIT,@ BAL,W  23-16,0.0,0.0,0,4,1,0,0
James Bradberry,CAR,vs TB,W  42-28,0.0,0.0,0,2,2,0,0
Andre Branch,MIA,vs NYJ,W  13-6,0.0,0.0,1,2,0,0,0
