Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Mohamed Sanu,ATL,@ WAS,W  38-14,4,45,11.2,0,0
Devin Funchess,CAR,vs TB,W  42-28,4,44,11.0,0,0
Matt LaCosse,DEN,vs HOU,L  17-19,1,44,44.0,0,0
Antonio Brown,PIT,@ BAL,W  23-16,5,42,8.4,1,0
Austin Hooper,ATL,@ WAS,W  38-14,3,41,13.7,0,0
Davante Adams,GB,@ NE,L  17-31,6,40,6.7,1,0
Kelvin Benjamin,BUF,vs CHI,L  9-41,4,40,10.0,0,0
Quincy Enunwa,NYJ,@ MIA,L  6-13,3,40,13.3,0,0
Chris Godwin,TB,@ CAR,L  28-42,2,40,20.0,0,0
Tyler Higbee,LA,@ NO,L  35-45,2,40,20.0,0,0
Logan Thomas,BUF,vs CHI,L  9-41,7,40,5.7,0,0
Elijah McGuire,NYJ,@ MIA,L  6-13,3,37,12.3,0,0
Laquon Treadwell,MIN,vs DET,W  24-9,2,37,18.5,0,0
Jason Croom,BUF,vs CHI,L  9-41,3,36,12.0,0,1
Darius Jennings,TEN,@ DAL,W  28-14,1,36,36.0,0,0
Breshad Perriman,CLE,vs KC,L  21-37,2,36,18.0,0,0
Theo Riddick,DET,@ MIN,L  9-24,7,36,5.1,0,0
Alvin Kamara,NO,vs LA,W  45-35,4,34,8.5,1,0
Jordan Reed,WAS,vs ATL,L  14-38,4,34,8.5,0,0
Jonnu Smith,TEN,@ DAL,W  28-14,2,33,16.5,1,0
Robby Anderson,NYJ,@ MIA,L  6-13,4,32,8.0,0,0
Michael Crabtree,BAL,vs PIT,L  16-23,3,32,10.7,0,0
DeSean Jackson,TB,@ CAR,L  28-42,2,32,16.0,0,0
Josh Doctson,WAS,vs ATL,L  14-38,3,31,10.3,1,0
Phillip Dorsett,NE,vs GB,W  31-17,3,30,10.0,0,0
Chris Moore,BAL,vs PIT,L  16-23,1,30,30.0,0,0
Mike Williams,LAC,@ SEA,W  25-17,1,30,30.0,1,0
Martavis Bryant,OAK,@ SF,L  3-34,2,29,14.5,0,0
Trey Burton,CHI,@ BUF,W  41-9,2,28,14.0,1,0
Virgil Green,LAC,@ SEA,W  25-17,2,28,14.0,0,0
Kyle Rudolph,MIN,vs DET,W  24-9,2,28,14.0,0,0
Lamar Miller,HOU,@ DEN,W  19-17,2,27,13.5,0,0
Kenyan Drake,MIA,vs NYJ,W  13-6,4,26,6.5,0,0
Vance McDonald,PIT,@ BAL,W  23-16,3,25,8.3,0,0
Curtis Samuel,CAR,vs TB,W  42-28,2,25,12.5,1,0
Randall Cobb,GB,@ NE,L  17-31,5,24,4.8,0,0
Phillip Lindsay,DEN,vs HOU,L  17-19,2,24,12.0,0,0
Taywan Taylor,TEN,@ DAL,W  28-14,2,24,12.0,0,0
Chris Conley,KC,@ CLE,W  37-21,1,23,23.0,0,0
Allen Hurns,DAL,vs TEN,L  14-28,1,23,23.0,1,0
Tre'Quan Smith,NO,vs LA,W  45-35,2,23,11.5,1,0
Tyrell Williams,LAC,@ SEA,W  25-17,2,23,11.5,1,0
Tyler Lockett,SEA,vs LAC,L  17-25,3,22,7.3,0,0
Adam Thielen,MIN,vs DET,W  24-9,4,22,5.5,1,0
Dwayne Allen,NE,vs GB,W  31-17,1,21,21.0,0,0
Cameron Batson,TEN,@ DAL,W  28-14,2,21,10.5,0,0
Chad Beebe,MIN,vs DET,W  24-9,3,21,7.0,0,0
Hayden Hurst,BAL,vs PIT,L  16-23,1,21,21.0,0,0
Ryan Switzer,PIT,@ BAL,W  23-16,3,21,7.0,0,0
Deonte Thompson,DAL,vs TEN,L  14-28,2,21,10.5,0,0
Jared Cook,OAK,@ SF,L  3-34,2,20,10.0,0,0
Dalvin Cook,MIN,vs DET,W  24-9,4,20,5.0,0,0
Jermaine Kearse,NYJ,@ MIA,L  6-13,3,20,6.7,0,0
Brandon LaFell,OAK,@ SF,L  3-34,3,20,6.7,0,0
Doug Martin,OAK,@ SF,L  3-34,1,20,20.0,0,0
Aldrick Robinson,MIN,vs DET,W  24-9,2,20,10.0,0,0
Jamaal Williams,GB,@ NE,L  17-31,2,20,10.0,0,0
Rashard Higgins,CLE,vs KC,L  21-37,3,19,6.3,0,0
Chris Ivory,BUF,vs CHI,L  9-41,3,19,6.3,0,0
LeSean McCoy,BUF,vs CHI,L  9-41,4,19,4.8,0,0
Kenny Stills,MIA,vs NYJ,W  13-6,1,19,19.0,0,0
Malcolm Brown,LA,@ NO,L  35-45,1,18,18.0,1,0
Zay Jones,BUF,vs CHI,L  9-41,4,18,4.5,0,0
Kalen Ballage,MIA,vs NYJ,W  13-6,2,17,8.5,0,0
Tim Patrick,DEN,vs HOU,L  17-19,1,17,17.0,0,0
Terrelle Pryor,BUF,vs CHI,L  9-41,2,17,8.5,0,0
James Washington,PIT,@ BAL,W  23-16,2,17,8.5,0,0
Luke Willson,DET,@ MIN,L  9-24,2,17,8.5,0,0
Cole Beasley,DAL,vs TEN,L  14-28,3,16,5.3,0,0
Mike Evans,TB,@ CAR,L  28-42,1,16,16.0,0,0
Jakeem Grant,MIA,vs NYJ,W  13-6,1,16,16.0,0,0
D.J. Moore,CAR,vs TB,W  42-28,1,16,16.0,0,0
David Moore,SEA,vs LAC,L  17-25,2,16,8.0,0,0
Latavius Murray,MIN,vs DET,W  24-9,1,16,16.0,0,0
Jordy Nelson,OAK,@ SF,L  3-34,2,16,8.0,0,0
Adrian Peterson,WAS,vs ATL,L  14-38,3,16,5.3,0,0
Damion Ratley,CLE,vs KC,L  21-37,2,16,8.0,0,0
Paul Richardson,WAS,vs ATL,L  14-38,2,16,8.0,0,0
Kapri Bibbs,WAS,vs ATL,L  14-38,1,15,15.0,0,0
Cameron Brate,TB,@ CAR,L  28-42,3,15,5.0,0,0
John Brown,BAL,vs PIT,L  16-23,3,15,5.0,0,0
Trenton Cannon,NYJ,@ MIA,L  6-13,1,15,15.0,0,0
Blake Jarwin,DAL,vs TEN,L  14-28,2,15,7.5,0,0
Austin Ekeler,LAC,@ SEA,W  25-17,1,13,13.0,0,0
Ryan Griffin,HOU,@ DEN,W  19-17,1,13,13.0,0,0
Dwayne Harris,OAK,@ SF,L  3-34,1,13,13.0,0,0
T.J. Jones,DET,@ MIN,L  9-24,2,13,6.5,0,0
Rashaad Penny,SEA,vs LAC,L  17-25,3,13,4.3,0,0
Michael Roberts,DET,@ MIN,L  9-24,1,12,12.0,0,0
Isaiah Crowell,NYJ,@ MIA,L  6-13,1,11,11.0,0,0
Marquise Goodwin,SF,vs OAK,W  34-3,1,11,11.0,0,0
Todd Gurley,LA,@ NO,L  35-45,6,11,1.8,0,0
Jaron Brown,SEA,vs LAC,L  17-25,1,10,10.0,1,0
Melvin Gordon,LAC,@ SEA,W  25-17,1,10,10.0,0,0
Josh Hill,NO,vs LA,W  45-35,2,10,5.0,0,0
Aaron Jones,GB,@ NE,L  17-31,2,10,5.0,0,1
Kyle Juszczyk,SF,vs OAK,W  34-3,2,10,5.0,0,0
Peyton Barber,TB,@ CAR,L  28-42,2,9,4.5,0,0
Devontae Booker,DEN,vs HOU,L  17-19,2,9,4.5,0,1
Andy Janovich,DEN,vs HOU,L  17-19,1,9,9.0,0,0
Javorius Allen,BAL,vs PIT,L  16-23,5,8,1.6,0,0
Derek Carrier,OAK,@ SF,L  3-34,1,8,8.0,0,0
Tarik Cohen,CHI,@ BUF,W  41-9,1,8,8.0,0,0
Ross Dwelley,SF,vs OAK,W  34-3,1,8,8.0,0,0
DeVante Parker,MIA,vs NYJ,W  13-6,1,8,8.0,0,0
Samaje Perine,WAS,vs ATL,L  14-38,2,8,4.0,0,0
Seth Roberts,OAK,@ SF,L  3-34,1,8,8.0,0,0
Rod Smith,DAL,vs TEN,L  14-28,1,8,8.0,0,0
Jarius Wright,CAR,vs TB,W  42-28,1,8,8.0,0,0
Kerryon Johnson,DET,@ MIN,L  9-24,3,7,2.3,0,0
Cordarrelle Patterson,NE,vs GB,W  31-17,1,7,7.0,0,0
Jordan Thomas,HOU,@ DEN,W  19-17,1,7,7.0,1,0
Kendrick Bourne,SF,vs OAK,W  34-3,2,6,3.0,1,0
Frank Gore,MIA,vs NYJ,W  13-6,1,6,6.0,0,0
Andre Holmes,BUF,vs CHI,L  9-41,1,6,6.0,0,0
Jordan Leggett,NYJ,@ MIA,L  6-13,1,6,6.0,0,0
Eric Tomlinson,NYJ,@ MIA,L  6-13,1,6,6.0,0,0
Nick Chubb,CLE,vs KC,L  21-37,1,5,5.0,0,0
Derrick Henry,TEN,@ DAL,W  28-14,2,5,2.5,0,0
Marcedes Lewis,GB,@ NE,L  17-31,1,5,5.0,0,0
Taquan Mizzell,CHI,@ BUF,W  41-9,1,5,5.0,0,0
Luke Stocker,TEN,@ DAL,W  28-14,1,5,5.0,0,0
Alex Collins,BAL,vs PIT,L  16-23,1,4,4.0,0,0
Ito Smith,ATL,@ WAS,W  38-14,1,4,4.0,0,0
Equanimeous St. Brown,GB,@ NE,L  17-31,1,4,4.0,0,0
Matt Breida,SF,vs OAK,W  34-3,1,3,3.0,0,0
Mark Ingram,NO,vs LA,W  45-35,1,3,3.0,0,1
Zach Line,NO,vs LA,W  45-35,1,3,3.0,0,0
Demarcus Robinson,KC,@ CLE,W  37-21,1,3,3.0,0,0
LeGarrette Blount,DET,@ MIN,L  9-24,1,2,2.0,0,0
Jordan Akins,HOU,@ DEN,W  19-17,0,0,0.0,0,0
Dan Arnold,NO,vs LA,W  45-35,0,0,0.0,0,0
Josh Bellamy,CHI,@ BUF,W  41-9,0,0,0.0,0,0
Travis Benjamin,LAC,@ SEA,W  25-17,0,0,0.0,0,0
Deontay Burnett,NYJ,@ MIA,L  6-13,0,0,0.0,0,0
Alan Cross,TB,@ CAR,L  28-42,0,0,0.0,0,0
Seth DeValve,CLE,vs KC,L  21-37,0,0,0.0,0,0
James Develin,NE,vs GB,W  31-17,1,0,0.0,0,0
Ed Dickson,SEA,vs LAC,L  17-25,0,0,0.0,0,0
Michael Floyd,WAS,vs ATL,L  14-38,0,0,0.0,0,0
Antonio Gates,LAC,@ SEA,W  25-17,0,0,0.0,0,0
Mike Gesicki,MIA,vs NYJ,W  13-6,0,0,0.0,0,0
Marvin Hall,ATL,@ WAS,W  38-14,0,0,0.0,0,0
Demetrius Harris,KC,@ CLE,W  37-21,0,0,0.0,0,0
Taysom Hill,NO,vs LA,W  45-35,0,0,0.0,0,0
Dontrell Hilliard,CLE,vs KC,L  21-37,0,0,0.0,0,0
Chris Hogan,NE,vs GB,W  31-17,0,0,0.0,0,0
Lamar Jackson,BAL,vs PIT,L  16-23,0,0,0.0,0,0
Lance Kendricks,GB,@ NE,L  17-31,0,0,0.0,0,0
Ray-Ray McCloud,BUF,vs CHI,L  9-41,0,0,0.0,0,0
Dak Prescott,DAL,vs TEN,L  14-28,0,0,0.0,0,1
Tajae Sharpe,TEN,@ DAL,W  28-14,1,0,0.0,0,0
Jacquizz Rodgers,TB,@ CAR,L  28-42,2,-4,-2.0,0,0
Marcus Murphy,BUF,vs CHI,L  9-41,3,-7,-2.3,0,0
