Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Beau Allen,PHI,vs ARI,W  34-7,0.0,0.0,1,0,0,0,0
Tyson Alualu,PIT,vs JAX,L  9-30,0.0,0.0,0,2,2,0,0
Adrian Amos,CHI,vs MIN,L  17-20,0.0,0.0,0,8,0,0,0
Prince Amukamara,CHI,vs MIN,L  17-20,0.0,0.0,0,4,0,0,0
Stephen Anderson,HOU,vs KC,L  34-42,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,vs MIN,L  17-20,0.0,0.0,0,2,1,0,0
Henry Anderson,IND,vs SF,W  26-23,0.0,0.0,2,1,1,0,0
Eli Ankou,JAX,@ PIT,W  30-9,0.0,0.0,0,1,3,0,0
Eli Apple,NYG,vs LAC,L  22-27,0.0,0.0,0,5,0,0,0
Ray-Ray Armstrong,SF,@ IND,L  23-26,0.0,0.0,0,5,1,0,0
Tavon Austin,LA,vs SEA,L  10-16,0.0,0.0,0,0,0,0,0
Denico Autry,OAK,vs BAL,L  17-30,0.0,0.0,1,2,2,0,0
Chidobe Awuzie,DAL,vs GB,L  31-35,0.0,0.0,0,1,1,0,0
Robert Ayers,TB,vs NE,L  14-19,0.0,0.0,3,1,1,0,0
Johnson Bademosi,NE,@ TB,W  19-14,0.0,0.0,0,0,0,0,0
Allen Bailey,KC,@ HOU,W  42-34,0.0,0.0,0,2,1,0,0
Chris Baker,TB,vs NE,L  14-19,0.0,0.0,0,2,1,0,0
Budda Baker,ARI,@ PHI,L  7-34,0.0,0.0,0,1,0,0,0
Johnthan Banks,HOU,vs KC,L  34-42,0.0,0.0,0,2,2,0,0
Derek Barnett,PHI,vs ARI,W  34-7,0.0,0.0,1,0,0,0,0
Anthony Barr,MIN,@ CHI,W  20-17,0.0,0.0,0,4,0,0,0
Mark Barron,LA,vs SEA,L  10-16,0.0,0.0,1,12,3,0,0
