Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Chris Long,PHI,@ LA,W  43-35,1.0,1.0,1,2,0,1,0
Kyle Love,CAR,vs MIN,W  31-24,1.0,7.0,2,1,0,0,0
Khalil Mack,OAK,@ KC,L  15-26,1.0,12.0,1,5,1,0,0
Brandon Marshall,DEN,vs NYJ,W  23-0,1.0,4.0,0,6,1,1,0
Clay Matthews,GB,@ CLE,W  27-21,1.0,5.0,3,2,0,0,0
Devin McCourty,NE,@ MIA,L  20-27,1.0,11.0,1,7,0,0,0
Von Miller,DEN,vs NYJ,W  23-0,1.0,7.0,1,4,0,0,0
Yannick Ngakoue,JAX,vs SEA,W  30-24,1.0,3.0,1,1,0,0,0
Brian Orakpo,TEN,@ ARI,L  7-12,1.0,9.0,1,1,0,0,0
Nate Orchard,CLE,vs GB,L  21-27,1.0,9.0,1,1,2,0,0
Julius Peppers,CAR,vs MIN,W  31-24,1.0,6.0,1,2,0,0,0
Jordan Phillips,MIA,vs NE,W  27-20,1.0,8.0,1,1,0,0,0
Olsen Pierre,ARI,vs TEN,W  12-7,1.0,6.0,1,1,1,0,0
Dontari Poe,ATL,vs NO,W  20-17,1.0,7.0,1,2,3,0,0
Robert Quinn,LA,vs PHI,L  35-43,1.0,10.0,2,1,1,0,0
Haason Reddick,ARI,vs TEN,W  12-7,1.0,8.0,1,2,1,0,0
Roy Robertson-Harris,CHI,@ CIN,W  33-7,1.0,5.0,1,1,0,0,0
Patrick Robinson,PHI,@ LA,W  43-35,1.0,0.0,0,3,0,0,0
Ndamukong Suh,MIA,vs NE,W  27-20,1.0,2.0,2,2,1,0,0
Erik Walden,TEN,@ ARI,L  7-12,1.0,8.0,1,4,0,0,0
T.J. Watt,PIT,vs BAL,W  39-38,1.0,8.0,3,4,0,1,0
Muhammad Wilkerson,NYJ,@ DEN,L  0-23,1.0,4.0,1,3,3,0,0
K'Waun Williams,SF,@ HOU,W  26-16,1.0,3.0,1,1,1,0,0
Avery Williamson,TEN,@ ARI,L  7-12,1.0,4.0,1,2,0,0,0
Wesley Woodyard,TEN,@ ARI,L  7-12,1.0,8.0,1,7,0,0,0
David Bass,NYJ,@ DEN,L  0-23,0.5,3.5,1,2,1,0,0
Zach Cunningham,HOU,vs SF,L  16-26,0.5,4.5,1,6,3,0,0
Brian Cushing,HOU,vs SF,L  16-26,0.5,4.5,1,2,3,0,0
Demario Davis,NYJ,@ DEN,L  0-23,0.5,3.5,1,10,3,0,0
D.J. Hayden,DET,@ TB,W  24-21,0.5,4.5,1,1,1,0,1
Melvin Ingram,LAC,vs WAS,W  30-13,0.5,4.5,2,2,3,0,0
Tony Jefferson,BAL,@ PIT,L  38-39,0.5,4.5,1,8,3,0,0
Corey Liuget,LAC,vs WAS,W  30-13,0.5,4.5,2,1,1,0,0
Jalen Reeves-Maybin,DET,@ TB,W  24-21,0.5,4.5,1,3,1,0,0
Terrell Suggs,BAL,@ PIT,L  38-39,0.5,4.5,1,3,2,0,0
Sam Acho,CHI,@ CIN,W  33-7,0.0,0.0,2,1,3,0,0
Mike Adams,CAR,vs MIN,W  31-24,0.0,0.0,0,2,1,0,1
Jerell Adams,NYG,vs DAL,L  10-30,0.0,0.0,0,0,0,0,0
Montravius Adams,GB,@ CLE,W  27-21,0.0,0.0,0,1,0,0,0
Jamal Adams,NYJ,@ DEN,L  0-23,0.0,0.0,0,5,0,0,0
Jahleel Addae,LAC,vs WAS,W  30-13,0.0,0.0,0,1,1,0,0
Nelson Agholor,PHI,@ LA,W  43-35,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,vs IND,W  13-7,0.0,0.0,0,2,0,0,0
Mackensie Alexander,MIN,@ CAR,L  24-31,0.0,0.0,0,0,1,0,0
Kwon Alexander,TB,vs DET,L  21-24,0.0,0.0,0,7,5,0,0
D.J. Alexander,SEA,@ JAX,L  24-30,0.0,0.0,0,2,0,0,0
Robert Alford,ATL,vs NO,W  20-17,0.0,0.0,0,3,1,0,0
Beau Allen,PHI,@ LA,W  43-35,0.0,0.0,0,2,0,0,0
Ricardo Allen,ATL,vs NO,W  20-17,0.0,0.0,0,3,1,0,0
Javorius Allen,BAL,@ PIT,L  38-39,0.0,0.0,0,0,0,0,0
Chase Allen,MIA,vs NE,W  27-20,0.0,0.0,0,1,2,0,0
Kiko Alonso,MIA,vs NE,W  27-20,0.0,0.0,1,5,3,0,0
Tyson Alualu,PIT,vs BAL,W  39-38,0.0,0.0,0,2,0,0,0
Danny Amendola,NE,@ MIA,L  20-27,0.0,0.0,0,0,0,0,0
Prince Amukamara,CHI,@ CIN,W  33-7,0.0,0.0,0,6,0,0,0
Stephen Anderson,HOU,vs SF,L  16-26,0.0,0.0,0,0,0,0,0
Ryan Anderson,WAS,@ LAC,L  13-30,0.0,0.0,1,5,0,0,0
Zaire Anderson,DEN,vs NYJ,W  23-0,0.0,0.0,0,3,0,0,0
Cameron Artis-Payne,CAR,vs MIN,W  31-24,0.0,0.0,0,0,0,0,0
Richard Ash,DAL,@ NYG,W  30-10,0.0,0.0,0,3,0,0,0
Antony Auclair,TB,vs DET,L  21-24,0.0,0.0,0,0,0,0,0
Denico Autry,OAK,@ KC,L  15-26,0.0,0.0,0,2,0,0,0
Chidobe Awuzie,DAL,@ NYG,W  30-10,0.0,0.0,0,2,1,0,0
Robert Ayers,TB,vs DET,L  21-24,0.0,0.0,2,2,0,0,0
