Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Jamie Meder,CLE,vs TEN,W  28-14,1.0,6.0,1,1,2,0,0
Von Miller,DEN,@ KC,W  31-24,1.0,5.0,1,4,0,0,0
Derrick Morgan,TEN,@ CLE,L  14-28,1.0,4.0,1,5,1,1,0
Rob Ninkovich,NE,@ BUF,W  40-32,1.0,6.0,1,3,1,0,0
Jared Odrick,,vs MIA,W  23-20,1.0,7.0,2,2,0,1,0
Julius Peppers,GB,vs SEA,W  27-17,1.0,1.0,0,1,0,0,0
Ryan Shazier,PIT,vs SF,W  43-18,1.0,17.0,1,11,4,1,1
Antonio Smith,DEN,@ KC,W  31-24,1.0,8.0,1,3,0,0,0
Jimmy Smith,BAL,@ OAK,L  33-37,1.0,0.0,1,5,0,0,0
Cedric Thornton,PHI,vs DAL,L  10-20,1.0,6.0,1,4,0,0,0
DeMarcus Ware,DEN,@ KC,W  31-24,1.0,4.0,4,4,0,0,0
J.J. Watt,HOU,@ CAR,L  17-24,1.0,4.0,2,4,1,0,0
Mario Williams,BUF,vs NE,L  32-40,1.0,0.0,2,3,0,0,0
K'Waun Williams,CLE,vs TEN,W  28-14,1.0,8.0,0,3,0,1,0
Wesley Woodyard,TEN,@ CLE,L  14-28,1.0,10.0,1,1,0,1,0
Sergio Brown,,vs MIA,W  23-20,0.5,4.0,1,4,1,0,0
Will Clarke,CIN,vs,W  24-19,0.5,1.5,1,0,1,0,0
Quintin Demps,HOU,@ CAR,L  17-24,0.5,6.5,1,2,6,0,0
Aaron Donald,,@ WAS,L  10-24,0.5,4.0,1,3,2,0,0
Nick Fairley,,@ WAS,L  10-24,0.5,2.0,1,0,2,0,0
Markus Golden,ARI,@ CHI,W  48-23,0.5,5.0,1,0,1,0,0
Dont'a Hightower,NE,@ BUF,W  40-32,0.5,3.5,1,8,4,0,0
Paul Kruger,CLE,vs TEN,W  28-14,0.5,2.0,0,1,1,0,0
Kareem Martin,ARI,@ CHI,W  48-23,0.5,5.0,1,0,1,0,0
Roy Miller,,vs MIA,W  23-20,0.5,4.0,1,0,1,0,0
Arthur Moats,PIT,vs SF,W  43-18,0.5,3.0,1,2,1,0,0
Eddie Pleasant,HOU,@ CAR,L  17-24,0.5,6.5,1,0,1,0,0
Donte Whitner,CLE,vs TEN,W  28-14,0.5,1.5,1,4,4,0,0
Uani 'Unga,NYG,vs ATL,L  20-24,0.0,0.0,1,1,4,0,0
Isa Abdul-Quddus,DET,@ MIN,L  16-26,0.0,0.0,0,0,1,0,0
Ameer Abdullah,DET,@ MIN,L  16-26,0.0,0.0,0,0,0,0,0
Sam Acho,CHI,vs ARI,L  23-48,0.0,0.0,0,0,0,0,0
Kenneth Acker,SF,@ PIT,L  18-43,0.0,0.0,0,5,1,0,0
Mike Adams,IND,vs NYJ,L  7-20,0.0,0.0,0,3,1,0,0
Phillip Adams,ATL,@ NYG,W  24-20,0.0,0.0,0,4,3,0,0
Mario Addison,CAR,vs HOU,W  24-17,0.0,0.0,2,0,1,0,0
Kamar Aiken,BAL,@ OAK,L  33-37,0.0,0.0,0,0,0,0,0
Walt Aikens,MIA,@,L  20-23,0.0,0.0,0,2,2,0,0
D.J. Alexander,KC,vs DEN,L  24-31,0.0,0.0,0,0,0,0,0
Maurice Alexander,,@ WAS,L  10-24,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,@ NO,W  26-19,0.0,0.0,0,4,4,0,0
Robert Alford,ATL,@ NYG,W  24-20,0.0,0.0,0,4,0,0,0
Jared Allen,CHI,vs ARI,L  23-48,0.0,0.0,2,1,0,0,0
Ricardo Allen,ATL,@ NYG,W  24-20,0.0,0.0,0,3,0,0,0
Beau Allen,PHI,vs DAL,L  10-20,0.0,0.0,0,0,1,0,0
Ryan Allen,NE,@ BUF,W  40-32,0.0,0.0,0,0,0,0,0
Will Allen,PIT,vs SF,W  43-18,0.0,0.0,0,3,2,0,0
Kiko Alonso,PHI,vs DAL,L  10-20,0.0,0.0,0,1,0,0,0
Tyson Alualu,,vs MIA,W  23-20,0.0,0.0,1,1,0,0,0
Adrian Amos,CHI,vs ARI,L  23-48,0.0,0.0,0,3,2,0,0
Prince Amukamara,NYG,vs ATL,L  20-24,0.0,0.0,0,4,0,0,0
Stephone Anthony,NO,vs TB,L  19-26,0.0,0.0,0,3,4,0,0
Terron Armstead,NO,vs TB,L  19-26,0.0,0.0,0,0,0,0,0
Ray-Ray Armstrong,OAK,vs BAL,W  37-33,0.0,0.0,0,1,1,0,0
Kyle Arrington,BAL,@ OAK,L  33-37,0.0,0.0,0,3,2,0,0
Larry Asante,OAK,vs BAL,W  37-33,0.0,0.0,0,2,3,0,0
Matt Asiata,MIN,vs DET,W  26-16,0.0,0.0,0,0,0,0,0
Jeremiah Attaochu,,@ CIN,L  19-24,0.0,0.0,0,2,0,0,0
Denico Autry,OAK,vs BAL,W  37-33,0.0,0.0,0,2,0,0,0
Cliff Avril,SEA,@ GB,L  17-27,0.0,0.0,0,2,1,0,0
Akeem Ayers,,@ WAS,L  10-24,0.0,0.0,0,1,0,0,0
Jonathan Babineaux,ATL,@ NYG,W  24-20,0.0,0.0,0,4,2,0,0
Johnson Bademosi,CLE,vs TEN,W  28-14,0.0,0.0,0,0,0,0,0
