Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Dan Williams,OAK,vs KC,L  20-34,1.0,3.5,2,3,2,0,0
Leonard Williams,NYJ,@ NYG,W  23-20,1.0,4.0,2,4,1,0,0
Mario Edwards,OAK,vs KC,L  20-34,0.5,2.0,1,0,1,0,0
Ben Heeney,OAK,vs KC,L  20-34,0.5,3.5,1,1,1,0,0
Jarvis Jenkins,CHI,vs SF,L  20-26,0.5,3.0,1,1,1,0,0
Karl Klug,TEN,vs JAX,W  42-39,0.5,5.5,1,1,1,0,0
Da'Norris Searcy,TEN,vs JAX,W  42-39,0.5,5.5,1,3,1,0,0
Derrick Shelby,MIA,vs BAL,W  15-13,0.5,4.5,3,2,1,0,0
Uani 'Unga,NYG,vs NYJ,L  20-23,0.0,0.0,0,3,1,0,0
Isa Abdul-Quddus,DET,vs GB,L  23-27,0.0,0.0,2,9,2,1,0
Kenneth Acker,SF,@ CHI,W  26-20,0.0,0.0,0,5,0,0,0
Mike Adams,IND,@ PIT,L  10-45,0.0,0.0,0,11,1,1,0
Jahleel Addae,,vs DEN,L  3-17,0.0,0.0,0,4,3,0,0
Jude Adjei-Barimah,TB,vs ATL,W  23-19,0.0,0.0,0,3,1,0,0
Walt Aikens,MIA,vs BAL,W  15-13,0.0,0.0,0,0,0,0,0
D.J. Alexander,KC,@ OAK,W  34-20,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ TB,L  19-23,0.0,0.0,0,0,2,0,0
Jared Allen,CAR,@ NO,W  41-38,0.0,0.0,0,1,0,0,0
Ricardo Allen,ATL,@ TB,L  19-23,0.0,0.0,0,8,0,0,1
Javorius Allen,BAL,@ MIA,L  13-15,0.0,0.0,0,0,0,0,0
Beau Allen,PHI,@ NE,W  35-28,0.0,0.0,0,0,1,0,0
Nate Allen,OAK,vs KC,L  20-34,0.0,0.0,0,2,1,0,0
Kiko Alonso,PHI,@ NE,W  35-28,0.0,0.0,0,2,1,0,0
David Amerson,OAK,vs KC,L  20-34,0.0,0.0,0,4,0,0,0
Adrian Amos,CHI,vs SF,L  20-26,0.0,0.0,0,3,0,0,0
Prince Amukamara,NYG,vs NYJ,L  20-23,0.0,0.0,0,4,1,0,0
James Anderson,NO,vs CAR,L  38-41,0.0,0.0,1,7,4,0,0
Jonathan Anderson,CHI,vs SF,L  20-26,0.0,0.0,0,1,0,0,0
Stephone Anthony,NO,vs CAR,L  38-41,0.0,0.0,0,4,6,1,1
Thurston Armbrister,JAX,@ TEN,L  39-42,0.0,0.0,0,1,2,0,0
Larry Asante,OAK,vs KC,L  20-34,0.0,0.0,0,0,0,0,0
Matt Asiata,MIN,vs SEA,L  7-38,0.0,0.0,0,0,0,0,0
Geno Atkins,CIN,@ CLE,W  37-3,0.0,0.0,2,0,0,0,0
Jeremiah Attaochu,,vs DEN,L  3-17,0.0,0.0,1,2,1,0,0
Akeem Ayers,,vs ARI,L  3-27,0.0,0.0,0,6,0,0,0
Jonathan Babineaux,ATL,@ TB,L  19-23,0.0,0.0,1,2,0,0,0
Brandon Bair,PHI,@ NE,W  35-28,0.0,0.0,0,1,2,0,0
Chris Baker,WAS,vs DAL,L  16-19,0.0,0.0,0,4,0,1,0
Chris Banjo,GB,@ DET,W  27-23,0.0,0.0,0,0,0,0,0
Johnthan Banks,TB,vs ATL,W  23-19,0.0,0.0,0,1,0,0,0
Mark Barron,,vs ARI,L  3-27,0.0,0.0,0,5,1,1,0
David Bass,TEN,vs JAX,W  42-39,0.0,0.0,0,2,1,0,0
Daren Bates,,vs ARI,L  3-27,0.0,0.0,0,0,0,0,0
Houston Bates,WAS,vs DAL,L  16-19,0.0,0.0,0,1,0,0,0
Josh Bellamy,CHI,vs SF,L  20-26,0.0,0.0,0,0,0,0,0
Nick Bellore,SF,@ CHI,W  26-20,0.0,0.0,0,1,0,0,0
