Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Kendall Reyes,KC,@ DEN,W  30-27,1.0,4.0,3,3,0,0,0
Ryan Russell,TB,vs SEA,W  14-5,1.0,6.0,2,1,0,0,0
Cameron Wake,MIA,vs SF,W  31-24,1.0,9.0,2,2,1,0,0
DeMarcus Ware,DEN,vs KC,L  27-30,1.0,4.0,1,2,1,0,0
Derek Wolfe,DEN,vs KC,L  27-30,1.0,7.0,1,5,3,0,0
Tyson Alualu,JAX,@ BUF,L  21-28,0.5,0.0,1,4,1,0,0
Nick Bellore,SF,@ MIA,L  24-31,0.5,6.5,1,3,4,0,0
Joey Bosa,,@ HOU,W  21-13,0.5,3.5,2,4,3,0,0
Ahmad Brooks,SF,@ MIA,L  24-31,0.5,6.5,1,1,3,0,0
Danielle Hunter,MIN,@ DET,L  13-16,0.5,5.0,2,0,2,0,0
Myles Jack,JAX,@ BUF,L  21-28,0.5,0.0,1,2,3,0,0
Brooks Reed,ATL,vs ARI,W  38-19,0.5,3.5,1,0,1,0,0
Andrew Sendejo,MIN,@ DET,L  13-16,0.5,5.0,1,2,6,0,0
Damion Square,,@ HOU,W  21-13,0.5,3.5,1,1,1,0,0
Courtney Upshaw,ATL,vs ARI,W  38-19,0.5,3.5,2,1,2,0,0
Isa Abdul-Quddus,MIA,vs SF,W  31-24,0.0,0.0,0,4,3,0,0
Sam Acho,CHI,vs TEN,L  21-27,0.0,0.0,0,1,1,0,0
Kenneth Acker,KC,@ DEN,W  30-27,0.0,0.0,0,4,0,0,0
Andrew Adams,NYG,@ CLE,W  27-13,0.0,0.0,0,1,0,0,0
Jahleel Addae,,@ HOU,W  21-13,0.0,0.0,0,6,2,0,0
Lorenzo Alexander,BUF,vs JAX,W  28-21,0.0,0.0,0,2,0,0,0
Maurice Alexander,LA,@ NO,L  21-49,0.0,0.0,0,1,3,0,0
D.J. Alexander,KC,@ DEN,W  30-27,0.0,0.0,0,1,0,0,0
Dominique Alexander,CLE,vs NYG,L  13-27,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,vs ARI,W  38-19,0.0,0.0,0,2,0,0,0
Beau Allen,PHI,vs GB,L  13-27,0.0,0.0,0,0,1,0,0
Ricardo Allen,ATL,vs ARI,W  38-19,0.0,0.0,0,4,1,0,0
Kiko Alonso,MIA,vs SF,W  31-24,0.0,0.0,2,4,7,0,1
Adrian Amos,CHI,vs TEN,L  21-27,0.0,0.0,0,4,0,0,0
Prince Amukamara,JAX,@ BUF,L  21-28,0.0,0.0,0,5,0,0,0
Henry Anderson,IND,vs PIT,L  7-28,0.0,0.0,0,1,1,0,0
Ezekiel Ansah,DET,vs MIN,W  16-13,0.0,0.0,2,0,0,0,0
Eli Apple,NYG,@ CLE,W  27-13,0.0,0.0,0,2,0,0,0
Thurston Armbrister,DET,vs MIN,W  16-13,0.0,0.0,0,0,0,0,0
Jeremiah Attaochu,,@ HOU,W  21-13,0.0,0.0,1,0,0,0,0
Denico Autry,OAK,vs CAR,W  35-32,0.0,0.0,0,0,1,0,0
Cliff Avril,SEA,@ TB,L  5-14,0.0,0.0,2,2,1,0,0
Akeem Ayers,IND,vs PIT,L  7-28,0.0,0.0,0,1,1,0,0
Jonathan Babineaux,ATL,vs ARI,W  38-19,0.0,0.0,0,1,0,0,0
Alvin Bailey,CLE,vs NYG,L  13-27,0.0,0.0,0,0,0,0,0
Chris Baker,WAS,@ DAL,L  26-31,0.0,0.0,0,2,1,0,0
Chris Banjo,NO,vs LA,W  49-21,0.0,0.0,0,0,0,0,0
Matt Barkley,CHI,vs TEN,L  21-27,0.0,0.0,0,0,0,0,0
Adairius Barnes,DET,vs MIN,W  16-13,0.0,0.0,0,0,0,0,0
Mark Barron,LA,@ NO,L  21-49,0.0,0.0,1,10,4,0,1
Connor Barwin,PHI,vs GB,L  13-27,0.0,0.0,0,1,0,0,0
Daren Bates,OAK,vs CAR,W  35-32,0.0,0.0,0,1,0,0,0
Vic Beasley,ATL,vs ARI,W  38-19,0.0,0.0,2,0,0,0,0
Vonn Bell,NO,vs LA,W  49-21,0.0,0.0,2,1,2,0,0
Blake Bell,SF,@ MIA,L  24-31,0.0,0.0,0,0,0,0,0
Travis Benjamin,,@ HOU,W  21-13,0.0,0.0,0,0,0,0,0
Nat Berhe,NYG,@ CLE,W  27-13,0.0,0.0,0,1,0,0,0
Eric Berry,KC,@ DEN,W  30-27,0.0,0.0,0,5,4,0,0
Antoine Bethea,SF,@ MIA,L  24-31,0.0,0.0,0,6,1,0,0
