Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Robert Quinn,LA,vs WAS,L  20-27,0.5,5.5,1,1,1,0,0
Joe Thomas,GB,@ ATL,L  23-34,0.5,5.5,1,1,1,0,0
Sam Acho,CHI,@ TB,L  7-29,0.0,0.0,0,2,1,0,0
Mike Adams,CAR,vs BUF,W  9-3,0.0,0.0,1,1,1,0,0
Tyrell Adams,OAK,vs NYJ,W  45-20,0.0,0.0,0,2,0,0,0
Jamal Adams,NYJ,@ OAK,L  20-45,0.0,0.0,0,3,1,0,0
Jahleel Addae,LAC,vs MIA,L  17-19,0.0,0.0,0,6,1,0,0
Jamal Agnew,DET,@ NYG,W  24-10,0.0,0.0,0,0,0,0,0
Kwon Alexander,TB,vs CHI,W  29-7,0.0,0.0,0,1,0,0,0
Maurice Alexander,LA,vs WAS,L  20-27,0.0,0.0,0,7,2,0,0
Mackensie Alexander,MIN,@ PIT,L  9-26,0.0,0.0,0,1,0,0,0
Robert Alford,ATL,vs GB,W  34-23,0.0,0.0,0,7,1,0,0
Nate Allen,MIA,@ LAC,W  19-17,0.0,0.0,0,3,2,0,0
Ricardo Allen,ATL,vs GB,W  34-23,0.0,0.0,0,4,2,0,0
Jonathan Allen,WAS,@ LA,W  27-20,0.0,0.0,1,0,1,0,0
Chase Allen,MIA,@ LAC,W  19-17,0.0,0.0,0,3,0,0,0
Beau Allen,PHI,@ KC,L  20-27,0.0,0.0,1,1,0,0,0
Geronimo Allison,GB,@ ATL,L  23-34,0.0,0.0,0,0,0,0,0
Kiko Alonso,MIA,@ LAC,W  19-17,0.0,0.0,0,4,3,0,0
Tyson Alualu,PIT,vs MIN,W  26-9,0.0,0.0,1,1,2,0,0
David Amerson,OAK,vs NYJ,W  45-20,0.0,0.0,0,1,0,0,0
Colt Anderson,BUF,@ CAR,L  3-9,0.0,0.0,0,0,0,0,0
Jonathan Anderson,CHI,@ TB,L  7-29,0.0,0.0,0,1,0,0,0
Henry Anderson,IND,vs ARI,L  13-16,0.0,0.0,1,2,0,0,0
Eli Ankou,JAX,vs TEN,L  16-37,0.0,0.0,0,2,0,0,0
Eli Apple,NYG,vs DET,L  10-24,0.0,0.0,1,5,0,0,0
Ray-Ray Armstrong,SF,@ SEA,L  9-12,0.0,0.0,0,4,4,0,0
