Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Allen Hurns,JAX,@ DET,L  19-26,1,9,9.0,0,0
John Kuhn,NO,@ CAR,L  20-23,2,9,4.5,0,0
Lamar Miller,HOU,@ OAK,L  20-27,2,9,4.5,0,0
DeMarco Murray,TEN,@ IND,L  17-24,3,9,3.0,1,0
Chris Thompson,WAS,vs GB,W  42-24,1,9,9.0,0,0
Seth DeValve,CLE,vs PIT,L  9-24,1,8,8.0,0,0
Roger Lewis,NYG,vs CHI,W  22-16,1,8,8.0,0,0
Jonathan Stewart,CAR,vs NO,W  23-20,1,8,8.0,0,0
Jay Ajayi,MIA,@ LA,W  14-10,3,7,2.3,0,0
Matt Asiata,MIN,vs ARI,W  30-24,1,7,7.0,0,0
Jack Doyle,IND,vs TEN,W  24-17,1,7,7.0,0,0
Alex Erickson,CIN,vs BUF,L  12-16,1,7,7.0,0,0
Percy Harvin,BUF,@ CIN,W  16-12,2,6,3.0,0,0
Paul Richardson,SEA,vs PHI,W  26-15,1,6,6.0,0,0
Seth Roberts,OAK,vs HOU,W  27-20,1,6,6.0,0,0
Darren Sproles,PHI,@ SEA,L  15-26,1,6,6.0,0,0
Michael Crabtree,OAK,vs HOU,W  27-20,3,5,1.7,0,0
MarQueis Gray,MIA,@ LA,W  14-10,1,5,5.0,0,0
Jesse James,PIT,@ CLE,W  24-9,1,5,5.0,0,0
C.J. Prosise,SEA,vs PHI,W  26-15,2,5,2.5,0,0
Ryan Grant,WAS,vs GB,W  42-24,1,4,4.0,0,0
Tyler Higbee,LA,vs MIA,L  10-14,2,4,2.0,0,0
Denard Robinson,JAX,@ DET,L  19-26,1,4,4.0,0,0
Alan Cross,TB,@ KC,W  19-17,1,3,3.0,1,0
Harry Douglas,TEN,@ IND,L  17-24,1,3,3.0,0,0
Marcus Murphy,NO,@ CAR,L  20-23,1,3,3.0,0,0
Danny Amendola,NE,@ SF,W  30-17,2,2,1.0,1,0
Andre Ellington,ARI,@ MIN,L  24-30,1,2,2.0,0,0
Jeremy Hill,CIN,vs BUF,L  12-16,2,1,0.5,0,0
Jerell Adams,NYG,vs CHI,W  22-16,0,0,0.0,0,0
Nelson Agholor,PHI,@ SEA,L  15-26,0,0,0.0,0,0
Dwayne Allen,IND,vs TEN,W  24-17,0,0,0.0,0,0
Geronimo Allison,GB,@ WAS,L  24-42,0,0,0.0,0,0
Kenjon Barner,PHI,@ SEA,L  15-26,0,0,0.0,0,0
Corey Brown,CAR,vs NO,W  23-20,0,0,0.0,0,0
John Brown,ARI,@ MIN,L  24-30,0,0,0.0,0,0
Aaron Burbridge,SF,vs NE,L  17-30,0,0,0.0,0,0
Vernon Davis,WAS,vs GB,W  42-24,0,0,0.0,0,0
Ed Dickson,CAR,vs NO,W  23-20,0,0,0.0,0,0
Kenneth Dixon,BAL,@ DAL,L  17-27,0,0,0.0,0,0
Mike Gillislee,BUF,@ CIN,W  16-12,0,0,0.0,0,0
Ladarius Green,PIT,@ CLE,W  24-9,0,0,0.0,0,0
A.J. Green,CIN,vs BUF,L  12-16,0,0,0.0,0,0
Todd Gurley,LA,vs MIA,L  10-14,0,0,0.0,0,0
Rashard Higgins,CLE,vs PIT,L  9-24,0,0,0.0,0,0
Josh Hill,NO,@ CAR,L  20-23,0,0,0.0,0,0
Jeff Janis,GB,@ WAS,L  24-42,0,0,0.0,0,0
David Johnson,PIT,@ CLE,W  24-9,0,0,0.0,0,0
Rob Kelley,WAS,vs GB,W  42-24,0,0,0.0,0,0
Jeremy Kerley,SF,vs NE,L  17-30,0,0,0.0,0,0
Ben Koyack,JAX,@ DET,L  19-26,0,0,0.0,0,0
J.J. Nelson,ARI,@ MIN,L  24-30,1,0,0.0,0,0
Logan Paulsen,CHI,@ NYG,L  16-22,0,0,0.0,0,0
John Phillips,NO,@ CAR,L  20-23,1,0,0.0,0,0
Rod Streater,SF,vs NE,L  17-30,0,0,0.0,0,0
Jordan Todman,IND,vs TEN,W  24-17,0,0,0.0,0,0
Bryce Treggs,PHI,@ SEA,L  15-26,0,0,0.0,0,0
DeAndre Washington,OAK,vs HOU,W  27-20,0,0,0.0,0,0
Jonathan Williams,BUF,@ CIN,W  16-12,1,0,0.0,0,0
Damien Williams,MIA,@ LA,W  14-10,0,0,0.0,0,0
Rhett Ellison,MIN,vs ARI,W  30-24,1,-2,-2.0,0,0
Benny Cunningham,LA,vs MIA,L  10-14,1,-3,-3.0,0,0
Jerick McKinnon,MIN,vs ARI,W  30-24,1,-3,-3.0,0,0
Eric Fisher,KC,vs TB,L  17-19,0,-5,0.0,0,1
Brock Osweiler,HOU,@ OAK,L  20-27,1,-6,-6.0,0,0
