Name,Team,Opp,Score,Rec,Yds,Avg,TD,FUM
Matt Spaeth,PIT,@,W  24-20,0,0,0.0,0,0
Stepfan Taylor,ARI,@ DET,W  42-17,0,0,0.0,0,0
Zurlon Tipton,IND,@ HOU,W  27-20,0,0,0.0,0,0
Terron Ward,ATL,vs WAS,W  25-19,0,0,0.0,0,0
Myles White,NYG,vs SF,W  30-27,0,0,0.0,0,0
Maxx Williams,BAL,vs CLE,L  30-33,1,0,0.0,0,0
Chandler Worthy,HOU,vs IND,L  20-27,0,0,0.0,0,0
Dexter McCluster,TEN,vs BUF,L  13-14,1,-2,-2.0,0,0
Lucky Whitehead,DAL,vs NE,L  6-30,1,-3,-3.0,0,0
C.J. Spiller,NO,@ PHI,L  17-39,3,-8,-2.7,0,0
