Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
De'Vante Bausby,CHI,vs MIN,W  20-10,0.0,0.0,0,4,0,0,0
Vonn Bell,NO,vs SEA,W  25-20,0.0,0.0,0,2,0,0,0
Travis Benjamin,,@ DEN,L  19-27,0.0,0.0,0,0,0,0,0
Eric Berry,KC,@ IND,W  30-14,0.0,0.0,0,3,0,0,0
Justin Bethel,ARI,@ CAR,L  20-30,0.0,0.0,0,2,0,0,0
Kapri Bibbs,DEN,vs,W  27-19,0.0,0.0,0,0,0,0,0
Angelo Blackson,TEN,vs JAX,W  36-22,0.0,0.0,0,1,0,0,0
Antwon Blake,TEN,vs JAX,W  36-22,0.0,0.0,0,6,1,0,0
Robert Blanton,BUF,vs NE,L  25-41,0.0,0.0,0,7,3,0,0
Briean Boddy-Calhoun,CLE,vs NYJ,L  28-31,0.0,0.0,0,1,0,0,0
Joey Bosa,,@ DEN,L  19-27,0.0,0.0,3,2,0,1,0
Tre Boston,CAR,vs ARI,W  30-20,0.0,0.0,0,0,3,0,0
A.J. Bouye,HOU,vs DET,W  20-13,0.0,0.0,0,5,0,0,0
Nigel Bradham,PHI,@ DAL,L  23-29,0.0,0.0,0,7,3,0,0
