Name,Team,Opp,Score,Sacks,Sack Yds,QB Hits,Tackles,Assists,Fumbles Forced,Fumbles Recovered
Devon Kennard,NYG,vs DAL,W  10-7,1.0,8.0,1,4,2,1,0
Ryan Kerrigan,WAS,@ PHI,W  27-22,1.0,13.0,2,2,0,1,0
A.J. Klein,CAR,vs,W  28-16,1.0,0.0,1,4,3,1,0
Nick Kwiatkoski,CHI,@ DET,L  17-20,1.0,0.0,1,4,4,0,0
Chris Landrum,,@ CAR,L  16-28,1.0,7.0,2,1,1,0,0
Dean Lowry,GB,vs SEA,W  38-10,1.0,11.0,1,2,0,0,0
Khalil Mack,OAK,@ KC,L  13-21,1.0,6.0,0,2,1,1,0
Benson Mayowa,DAL,@ NYG,L  7-10,1.0,11.0,1,5,1,1,0
Derrick Morgan,TEN,vs DEN,W  13-10,1.0,6.0,2,1,0,0,0
Rob Ninkovich,NE,vs BAL,W  30-23,1.0,8.0,1,2,2,0,0
Rakeem Nunez-Roches,KC,vs OAK,W  21-13,1.0,8.0,1,1,0,0,0
Romeo Okwara,NYG,vs DAL,W  10-7,1.0,5.0,3,3,5,0,0
Brian Orakpo,TEN,vs DEN,W  13-10,1.0,5.0,2,3,1,0,0
Shane Ray,DEN,@ TEN,L  10-13,1.0,10.0,1,2,0,0,0
Hassan Ridgeway,IND,vs HOU,L  17-22,1.0,5.0,1,1,4,0,0
Brian Robison,MIN,@ JAX,W  25-16,1.0,7.0,1,1,0,0,0
Ahtyba Rubin,SEA,@ GB,L  10-38,1.0,9.0,1,2,0,0,0
Ryan Shazier,PIT,@ BUF,W  27-20,1.0,2.0,1,6,2,0,0
Jaquiski Tartt,SF,vs NYJ,L  17-23,1.0,10.0,1,9,2,0,0
Stephon Tuitt,PIT,@ BUF,W  27-20,1.0,4.0,1,2,0,0,0
Mitch Unrein,CHI,@ DET,L  17-20,1.0,3.0,1,3,2,0,0
Cameron Wake,MIA,vs ARI,W  26-23,1.0,9.0,4,2,0,1,0
Aaron Wallace,TEN,vs DEN,W  13-10,1.0,9.0,1,1,0,0,0
Jimmie Ward,SF,vs NYJ,L  17-23,1.0,7.0,1,7,3,0,0
DeMarcus Ware,DEN,@ TEN,L  10-13,1.0,5.0,1,2,0,0,0
Eric Weddle,BAL,@ NE,L  23-30,1.0,5.0,1,6,5,0,0
Marcus Williams,NYJ,@ SF,W  23-17,1.0,9.0,1,2,0,0,0
Chris Baker,WAS,@ PHI,W  27-22,0.5,4.5,1,2,1,0,0
Vonn Bell,NO,@ TB,L  11-16,0.5,5.5,1,3,4,0,0
Ronald Blair,SF,vs NYJ,L  17-23,0.5,2.5,1,3,1,0,0
Sean Davis,PIT,@ BUF,W  27-20,0.5,3.0,2,5,1,0,0
Cullen Jenkins,WAS,@ PHI,W  27-22,0.5,4.5,1,0,1,0,0
Jordan Jenkins,NYJ,@ SF,W  23-17,0.5,4.0,1,3,1,0,0
Cameron Jordan,NO,@ TB,L  11-16,0.5,5.5,2,2,3,0,0
Bennie Logan,PHI,vs WAS,L  22-27,0.5,3.0,1,4,2,0,0
Aaron Lynch,SF,vs NYJ,L  17-23,0.5,2.5,1,0,1,0,0
Stephen Paea,CLE,vs CIN,L  10-23,0.5,2.5,1,0,3,0,0
Leonard Williams,NYJ,@ SF,W  23-17,0.5,4.0,1,0,2,0,0
Isa Abdul-Quddus,MIA,vs ARI,W  26-23,0.0,0.0,0,1,0,0,0
Oday Aboushi,HOU,@ IND,W  22-17,0.0,0.0,0,0,0,0,0
Mike Adams,IND,vs HOU,L  17-22,0.0,0.0,0,6,1,0,0
Andrew Adams,NYG,vs DAL,W  10-7,0.0,0.0,0,3,0,0,0
Jahleel Addae,,@ CAR,L  16-28,0.0,0.0,0,4,2,0,0
Walt Aikens,MIA,vs ARI,W  26-23,0.0,0.0,0,0,0,0,0
Jay Ajayi,MIA,vs ARI,W  26-23,0.0,0.0,0,0,0,0,0
Lorenzo Alexander,BUF,vs PIT,L  20-27,0.0,0.0,1,3,2,0,0
Maurice Alexander,LA,vs ATL,L  14-42,0.0,0.0,0,3,1,0,0
Kwon Alexander,TB,vs NO,W  16-11,0.0,0.0,0,6,1,0,0
Dominique Alexander,CLE,vs CIN,L  10-23,0.0,0.0,0,0,0,0,0
Robert Alford,ATL,@ LA,W  42-14,0.0,0.0,0,0,1,0,0
Nate Allen,OAK,@ KC,L  13-21,0.0,0.0,0,6,2,0,0
Ricardo Allen,ATL,@ LA,W  42-14,0.0,0.0,0,5,1,0,0
Beau Allen,PHI,vs WAS,L  22-27,0.0,0.0,0,1,1,0,0
Tyson Alualu,JAX,vs MIN,L  16-25,0.0,0.0,0,3,0,0,0
David Amerson,OAK,@ KC,L  13-21,0.0,0.0,0,4,0,0,0
Adrian Amos,CHI,@ DET,L  17-20,0.0,0.0,0,2,1,0,0
Prince Amukamara,JAX,vs MIN,L  16-25,0.0,0.0,0,4,0,0,0
Zaire Anderson,DEN,@ TEN,L  10-13,0.0,0.0,0,3,2,0,0
Jonathan Anderson,CHI,@ DET,L  17-20,0.0,0.0,0,0,0,0,0
Henry Anderson,IND,vs HOU,L  17-22,0.0,0.0,0,1,1,0,0
Ezekiel Ansah,DET,vs CHI,W  20-17,0.0,0.0,0,1,1,0,0
Stephone Anthony,NO,@ TB,L  11-16,0.0,0.0,0,7,2,0,0
Eli Apple,NYG,vs DAL,W  10-7,0.0,0.0,0,1,1,0,0
Tavon Austin,LA,vs ATL,L  14-42,0.0,0.0,0,0,0,0,0
Denico Autry,OAK,@ KC,L  13-21,0.0,0.0,0,1,1,0,1
Cliff Avril,SEA,@ GB,L  10-38,0.0,0.0,2,1,1,0,0
Akeem Ayers,IND,vs HOU,L  17-22,0.0,0.0,0,0,2,0,0
Jonathan Babineaux,ATL,@ LA,W  42-14,0.0,0.0,0,2,1,0,0
